metric,value
radial_scheme_ablation[1].edge_sharpness,0.16753823841525628
radial_scheme_ablation[1].reference_edge_sharpness,0.7208442552609092
radial_scheme_ablation[1].edge_sharpness_ratio,0.23241946813409214
radial_scheme_ablation[1].thin_feature_response_ratio,0.0759408220078267
radial_scheme_ablation[1].high_frequency_aliasing_error,0.7675805318659079
radial_scheme_ablation[1].geodesic_construction_seconds,4.519204762997106
radial_scheme_ablation[1].source_evaluation_seconds,0.007175026694312692
radial_scheme_ablation[1].finite_transport_seconds,5.2277307191397995
radial_scheme_ablation[1].detector_seconds,0.11054351273924112
radial_scheme_ablation[1].runtime_seconds,9.880419950000942
radial_scheme_ablation[1].attempted_packets,1048576
radial_scheme_ablation[1].interaction_evaluations,212377600
radial_scheme_ablation[1].detector_writes,16777216
radial_scheme_ablation[1].peak_cuda_allocated_mib,789.48046875
radial_scheme_ablation[1].peak_cuda_reserved_mib,858.0
radial_scheme_ablation[1].cpu_rss_mib,4970.48046875
radial_scheme_ablation[1].mapping_residual_p95,2.208707440626926e-05
radial_scheme_ablation[1].image_digest,faffa87ba46d3b9a142671a7da8eec5c43f180a91d639a38cdbbfc510c2dd6c0
radial_scheme_ablation[1].fixed_integration_steps_per_ray,32
radial_scheme_ablation[1].radial_stop_recording,linear interpolation at fixed-step crossings
radial_scheme_ablation[1].quadrature_mass_drift,0.0
radial_scheme_ablation[1].local_measure.reference_cells,4096
radial_scheme_ablation[1].local_measure.mean_absolute_local_mass_error,8.24832241050899e-05
radial_scheme_ablation[1].local_measure.normalized_mean_absolute_error,0.33785128593444824
radial_scheme_ablation[1].local_measure.p90_local_mass_error,0.00016435980796813965
radial_scheme_ablation[1].local_measure.p95_local_mass_error,0.0001977384090423584
radial_scheme_ablation[1].local_measure.total_variation_distance,0.16892564296722412
radial_scheme_ablation[1].local_measure.thin_feature_region_mass_error,8.192916872701671e-05
radial_scheme_ablation[1].local_measure.high_curvature_region_mass_error,8.422398241236806e-05
radial_scheme_ablation[1].local_measure.silhouette_near_region_mass_error,8.216195858355403e-05
radial_scheme_ablation[1].local_measure.thin_feature_rule,top 18% reference points by world z
radial_scheme_ablation[1].local_measure.high_curvature_rule,top quartile eight-neighbor normal variation
radial_scheme_ablation[1].local_measure.silhouette_rule,min absolute normal-dot-four-view-direction <= 0.15
radial_scheme_ablation[1].local_measure.sampler_mass_sum,1.0
radial_scheme_ablation[1].coverage.angular_gap_p50_radians,0.3930426983073989
radial_scheme_ablation[1].coverage.angular_gap_p90_radians,0.5009307668388072
radial_scheme_ablation[1].coverage.angular_gap_p95_radians,0.526659653228746
radial_scheme_ablation[1].coverage.largest_angular_gap_radians,0.5865544819135318
radial_scheme_ablation[1].coverage.sectors_with_zero_samples,0
radial_scheme_ablation[1].coverage.radial_gap_p50,0.06033101742721547
radial_scheme_ablation[1].coverage.radial_gap_p90,0.07893732806061211
radial_scheme_ablation[1].coverage.radial_gap_p95,0.08327465725178967
radial_scheme_ablation[1].coverage.radial_stratum_occupancy_minimum,16
radial_scheme_ablation[1].coverage.radial_stratum_occupancy_maximum,16
radial_scheme_ablation[1].coverage.inner_mid_outer_sample_fractions[0],0.3228607177734375
radial_scheme_ablation[1].coverage.inner_mid_outer_sample_fractions[1],0.3543281555175781
radial_scheme_ablation[1].coverage.inner_mid_outer_sample_fractions[2],0.3228111267089844
radial_scheme_ablation[1].coverage.nearest_neighbor_distance_mean,0.049834574289186626
radial_scheme_ablation[1].coverage.nearest_neighbor_distance_p95,0.06830415566285514
radial_scheme_ablation[1].coverage.polar_cell_occupancy_variance_mean,0.0
jitter_ablation[0].sampler,STRATIFIED_GEODESIC_POLAR
jitter_ablation[0].radial_scheme,AREA_STRATIFIED
jitter_ablation[0].seed,101
jitter_ablation[0].eta_theta,0.0
jitter_ablation[0].eta_r,0.0
jitter_ablation[0].n_theta,16
jitter_ablation[0].n_r,16
jitter_ablation[0].m,256
jitter_ablation[0].n_emitters,262144
jitter_ablation[0].resolution[0],256
jitter_ablation[0].resolution[1],256
jitter_ablation[0].views,4
jitter_ablation[0].source_mass,9.088634202953163
jitter_ablation[0].layout_digest,cea007e85733acc637e571c6066a4aa148017046fa2e38a7b3af72fe30f5178a
jitter_ablation[0].whole_image_mse,0.5078674256801605
jitter_ablation[0].foreground_mse,2.080968842026876
jitter_ablation[0].interior_gt8px_mse,0.0027011800557374954
jitter_ablation[0].silhouette_0_8px_mse,1.3522359781541482
jitter_ablation[0].total_image_energy,164158.28125
jitter_ablation[0].foreground_mean_brightness,0.7689305300219172
jitter_ablation[0].edge_sharpness,0.1646841224955284
jitter_ablation[0].reference_edge_sharpness,0.7208442552609092
jitter_ablation[0].edge_sharpness_ratio,0.22846006095438892
jitter_ablation[0].thin_feature_response_ratio,0.07490737608903428
jitter_ablation[0].high_frequency_aliasing_error,0.771539939045611
jitter_ablation[0].geodesic_construction_seconds,4.518829472828656
jitter_ablation[0].source_evaluation_seconds,0.007687593810260296
jitter_ablation[0].finite_transport_seconds,5.217849511187524
jitter_ablation[0].detector_seconds,0.11156776850111783
jitter_ablation[0].runtime_seconds,9.87366591207683
jitter_ablation[0].attempted_packets,1048576
jitter_ablation[0].interaction_evaluations,212459520
jitter_ablation[0].detector_writes,16777216
jitter_ablation[0].peak_cuda_allocated_mib,789.60546875
jitter_ablation[0].peak_cuda_reserved_mib,858.0
jitter_ablation[0].cpu_rss_mib,4970.48046875
jitter_ablation[0].mapping_residual_p95,2.2708236155246295e-05
jitter_ablation[0].image_digest,efede72e037c246cd06e42a6ce8134c96326bbcf8e97d1a3550f33d4291b666e
jitter_ablation[0].fixed_integration_steps_per_ray,32
jitter_ablation[0].radial_stop_recording,linear interpolation at fixed-step crossings
jitter_ablation[0].quadrature_mass_drift,0.0
jitter_ablation[0].local_measure.reference_cells,4096
jitter_ablation[0].local_measure.mean_absolute_local_mass_error,8.087512105703354e-05
jitter_ablation[0].local_measure.normalized_mean_absolute_error,0.3312644958496094
jitter_ablation[0].local_measure.p90_local_mass_error,0.0001621246337890625
jitter_ablation[0].local_measure.p95_local_mass_error,0.0001955032348632813
jitter_ablation[0].local_measure.total_variation_distance,0.1656322479248047
jitter_ablation[0].local_measure.thin_feature_region_mass_error,8.009959688677698e-05
jitter_ablation[0].local_measure.high_curvature_region_mass_error,8.184742182493213e-05
jitter_ablation[0].local_measure.silhouette_near_region_mass_error,8.059372259972294e-05
jitter_ablation[0].local_measure.thin_feature_rule,top 18% reference points by world z
jitter_ablation[0].local_measure.high_curvature_rule,top quartile eight-neighbor normal variation
jitter_ablation[0].local_measure.silhouette_rule,min absolute normal-dot-four-view-direction <= 0.15
jitter_ablation[0].local_measure.sampler_mass_sum,1.0000000000000002
jitter_ablation[0].coverage.angular_gap_p50_radians,0.39269908169872414
jitter_ablation[0].coverage.angular_gap_p90_radians,0.3926990816987246
jitter_ablation[0].coverage.angular_gap_p95_radians,0.3926990816987246
jitter_ablation[0].coverage.largest_angular_gap_radians,0.3926990816987246
jitter_ablation[0].coverage.sectors_with_zero_samples,0
jitter_ablation[0].coverage.radial_gap_p50,0.06249999999999998
jitter_ablation[0].coverage.radial_gap_p90,0.06250000000000011
jitter_ablation[0].coverage.radial_gap_p95,0.06250000000000011
jitter_ablation[0].coverage.radial_stratum_occupancy_minimum,16
jitter_ablation[0].coverage.radial_stratum_occupancy_maximum,16
jitter_ablation[0].coverage.inner_mid_outer_sample_fractions[0],0.125
jitter_ablation[0].coverage.inner_mid_outer_sample_fractions[1],0.3125
jitter_ablation[0].coverage.inner_mid_outer_sample_fractions[2],0.5625
jitter_ablation[0].coverage.nearest_neighbor_distance_mean,0.048707434827675186
jitter_ablation[0].coverage.nearest_neighbor_distance_p95,0.0890984896731502
jitter_ablation[0].coverage.polar_cell_occupancy_variance_mean,0.0
jitter_ablation[0].multiseed.sampler,STRATIFIED_GEODESIC_POLAR
jitter_ablation[0].multiseed.radial_scheme,AREA_STRATIFIED
jitter_ablation[0].multiseed.eta_theta,0.0
jitter_ablation[0].multiseed.eta_r,0.0
jitter_ablation[0].multiseed.n_theta,16
jitter_ablation[0].multiseed.n_r,16
jitter_ablation[0].multiseed.m,256
jitter_ablation[0].multiseed.n_emitters,262144
jitter_ablation[0].multiseed.seeds[0],101
jitter_ablation[0].multiseed.seeds[1],211
jitter_ablation[0].multiseed.seeds[2],307
jitter_ablation[0].multiseed.seeds[3],401
jitter_ablation[0].multiseed.seeds[4],503
jitter_ablation[0].multiseed.seeds[5],601
jitter_ablation[0].multiseed.seeds[6],701
jitter_ablation[0].multiseed.seeds[7],809
jitter_ablation[0].multiseed.rows[0].seed,101
jitter_ablation[0].multiseed.rows[0].layout_digest,cea007e85733acc637e571c6066a4aa148017046fa2e38a7b3af72fe30f5178a
jitter_ablation[0].multiseed.rows[0].source_mass,9.088634202953163
jitter_ablation[0].multiseed.rows[0].image_self_mse,5.645053194558653e-15
jitter_ablation[0].multiseed.rows[0].geometry_response_norm,0.0055329096503555775
jitter_ablation[0].multiseed.rows[0].geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.rows[0].response_definition,"strict sparse-field central FD of mass-weighted shared-ray per-emitter [x,n]"
jitter_ablation[0].multiseed.rows[0].response_parameter,18
jitter_ablation[0].multiseed.rows[0].response_delta,0.001
jitter_ablation[0].multiseed.rows[0].sparse_point_basis_pairs_evaluated,1948672
jitter_ablation[0].multiseed.rows[0].seconds,15.961928921984509
jitter_ablation[0].multiseed.rows[1].seed,211
jitter_ablation[0].multiseed.rows[1].layout_digest,736d7e9c8c53172e1b2d06d501c0762828dcbf15eb15b574fee176dcee62342b
jitter_ablation[0].multiseed.rows[1].source_mass,9.088634202953163
jitter_ablation[0].multiseed.rows[1].image_self_mse,5.353182581593766e-15
jitter_ablation[0].multiseed.rows[1].geometry_response_norm,0.0055329096503555775
jitter_ablation[0].multiseed.rows[1].geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.rows[1].response_definition,"strict sparse-field central FD of mass-weighted shared-ray per-emitter [x,n]"
jitter_ablation[0].multiseed.rows[1].response_parameter,18
jitter_ablation[0].multiseed.rows[1].response_delta,0.001
jitter_ablation[0].multiseed.rows[1].sparse_point_basis_pairs_evaluated,1948672
jitter_ablation[0].multiseed.rows[1].seconds,15.488955094013363
jitter_ablation[0].multiseed.rows[2].seed,307
jitter_ablation[0].multiseed.rows[2].layout_digest,1b6ba868d1d8f9f9fcb74aacd3d09896e0878b6c7734fc4285faf116b0415d4b
jitter_ablation[0].multiseed.rows[2].source_mass,9.088634202953163
jitter_ablation[0].multiseed.rows[2].image_self_mse,5.48824029096757e-15
jitter_ablation[0].multiseed.rows[2].geometry_response_norm,0.0055329096503555775
jitter_ablation[0].multiseed.rows[2].geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.rows[2].response_definition,"strict sparse-field central FD of mass-weighted shared-ray per-emitter [x,n]"
jitter_ablation[0].multiseed.rows[2].response_parameter,18
jitter_ablation[0].multiseed.rows[2].response_delta,0.001
jitter_ablation[0].multiseed.rows[2].sparse_point_basis_pairs_evaluated,1948672
jitter_ablation[0].multiseed.rows[2].seconds,15.27185156289488
jitter_ablation[0].multiseed.rows[3].seed,401
jitter_ablation[0].multiseed.rows[3].layout_digest,0e60c7ffb183a635d77f1d728b1a5210b61fb92e2d463a76e379d708b77f42cb
jitter_ablation[0].multiseed.rows[3].source_mass,9.088634202953163
jitter_ablation[0].multiseed.rows[3].image_self_mse,5.23378947603001e-15
jitter_ablation[0].multiseed.rows[3].geometry_response_norm,0.0055329096503555775
jitter_ablation[0].multiseed.rows[3].geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.rows[3].response_definition,"strict sparse-field central FD of mass-weighted shared-ray per-emitter [x,n]"
jitter_ablation[0].multiseed.rows[3].response_parameter,18
jitter_ablation[0].multiseed.rows[3].response_delta,0.001
jitter_ablation[0].multiseed.rows[3].sparse_point_basis_pairs_evaluated,1948672
jitter_ablation[0].multiseed.rows[3].seconds,15.256543921073899
jitter_ablation[0].multiseed.rows[4].seed,503
jitter_ablation[0].multiseed.rows[4].layout_digest,b81a69e3084fc3bd97e40ac83e6a860e912e9d114dc991627cd64e4819330983
jitter_ablation[0].multiseed.rows[4].source_mass,9.088634202953163
jitter_ablation[0].multiseed.rows[4].image_self_mse,5.747365880741026e-15
jitter_ablation[0].multiseed.rows[4].geometry_response_norm,0.0055329096503555775
jitter_ablation[0].multiseed.rows[4].geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.rows[4].response_definition,"strict sparse-field central FD of mass-weighted shared-ray per-emitter [x,n]"
jitter_ablation[0].multiseed.rows[4].response_parameter,18
jitter_ablation[0].multiseed.rows[4].response_delta,0.001
jitter_ablation[0].multiseed.rows[4].sparse_point_basis_pairs_evaluated,1948672
jitter_ablation[0].multiseed.rows[4].seconds,15.302945866016671
jitter_ablation[0].multiseed.rows[5].seed,601
jitter_ablation[0].multiseed.rows[5].layout_digest,90bf232c536c0206bce888e9402711aad611ce4d7d75a3b3f1fcc9779f655c38
jitter_ablation[0].multiseed.rows[5].source_mass,9.088634202953163
jitter_ablation[0].multiseed.rows[5].image_self_mse,5.397270222981879e-15
jitter_ablation[0].multiseed.rows[5].geometry_response_norm,0.0055329096503555775
jitter_ablation[0].multiseed.rows[5].geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.rows[5].response_definition,"strict sparse-field central FD of mass-weighted shared-ray per-emitter [x,n]"
jitter_ablation[0].multiseed.rows[5].response_parameter,18
jitter_ablation[0].multiseed.rows[5].response_delta,0.001
jitter_ablation[0].multiseed.rows[5].sparse_point_basis_pairs_evaluated,1948672
jitter_ablation[0].multiseed.rows[5].seconds,14.958418196998537
jitter_ablation[0].multiseed.rows[6].seed,701
jitter_ablation[0].multiseed.rows[6].layout_digest,398755b40917d2fdaef59696c5f7a300b598ab10b087007f7d1ee0fe235d7b7b
jitter_ablation[0].multiseed.rows[6].source_mass,9.088634202953163
jitter_ablation[0].multiseed.rows[6].image_self_mse,5.2224523635474845e-15
jitter_ablation[0].multiseed.rows[6].geometry_response_norm,0.0055329096503555775
jitter_ablation[0].multiseed.rows[6].geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.rows[6].response_definition,"strict sparse-field central FD of mass-weighted shared-ray per-emitter [x,n]"
jitter_ablation[0].multiseed.rows[6].response_parameter,18
jitter_ablation[0].multiseed.rows[6].response_delta,0.001
jitter_ablation[0].multiseed.rows[6].sparse_point_basis_pairs_evaluated,1948672
jitter_ablation[0].multiseed.rows[6].seconds,14.954093623906374
jitter_ablation[0].multiseed.rows[7].seed,809
jitter_ablation[0].multiseed.rows[7].layout_digest,0dcbb4f5e7710da79adbb0a42e20c59ce436db004ecb58842744d7755e2e8c8a
jitter_ablation[0].multiseed.rows[7].source_mass,9.088634202953163
jitter_ablation[0].multiseed.rows[7].image_self_mse,5.208475472884841e-15
jitter_ablation[0].multiseed.rows[7].geometry_response_norm,0.0055329096503555775
jitter_ablation[0].multiseed.rows[7].geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.rows[7].response_definition,"strict sparse-field central FD of mass-weighted shared-ray per-emitter [x,n]"
jitter_ablation[0].multiseed.rows[7].response_parameter,18
jitter_ablation[0].multiseed.rows[7].response_delta,0.001
jitter_ablation[0].multiseed.rows[7].sparse_point_basis_pairs_evaluated,1948672
jitter_ablation[0].multiseed.rows[7].seconds,14.975394883891568
jitter_ablation[0].multiseed.source_mass_cv,0.0
jitter_ablation[0].multiseed.response_norm_cv,0.0
jitter_ablation[0].multiseed.median_geometry_response_cosine,0.9999999999999978
jitter_ablation[0].multiseed.mean_image_self_mse,5.4119786854131535e-15
jitter_ablation[0].radial_coordinates_first_chart[0][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[0][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[0][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[0][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[0][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[0][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[0][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[0][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[0][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[0][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[0][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[0][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[0][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[0][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[0][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[0][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[1][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[1][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[1][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[1][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[1][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[1][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[1][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[1][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[1][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[1][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[1][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[1][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[1][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[1][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[1][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[1][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[2][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[2][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[2][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[2][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[2][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[2][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[2][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[2][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[2][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[2][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[2][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[2][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[2][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[2][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[2][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[2][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[3][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[3][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[3][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[3][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[3][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[3][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[3][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[3][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[3][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[3][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[3][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[3][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[3][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[3][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[3][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[3][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[4][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[4][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[4][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[4][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[4][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[4][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[4][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[4][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[4][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[4][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[4][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[4][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[4][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[4][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[4][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[4][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[5][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[5][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[5][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[5][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[5][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[5][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[5][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[5][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[5][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[5][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[5][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[5][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[5][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[5][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[5][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[5][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[6][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[6][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[6][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[6][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[6][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[6][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[6][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[6][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[6][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[6][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[6][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[6][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[6][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[6][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[6][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[6][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[7][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[7][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[7][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[7][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[7][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[7][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[7][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[7][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[7][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[7][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[7][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[7][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[7][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[7][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[7][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[7][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[8][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[8][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[8][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[8][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[8][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[8][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[8][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[8][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[8][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[8][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[8][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[8][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[8][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[8][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[8][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[8][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[9][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[9][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[9][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[9][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[9][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[9][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[9][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[9][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[9][8],0.7288689868556626
jitter_ablation[0].radial_coordinates_first_chart[9][9],0.770551750371122
jitter_ablation[0].radial_coordinates_first_chart[9][10],0.8100925873009825
jitter_ablation[0].radial_coordinates_first_chart[9][11],0.8477912478906585
jitter_ablation[0].radial_coordinates_first_chart[9][12],0.8838834764831844
jitter_ablation[0].radial_coordinates_first_chart[9][13],0.9185586535436918
jitter_ablation[0].radial_coordinates_first_chart[9][14],0.9519716382329886
jitter_ablation[0].radial_coordinates_first_chart[9][15],0.9842509842514764
jitter_ablation[0].radial_coordinates_first_chart[10][0],0.1767766952966369
jitter_ablation[0].radial_coordinates_first_chart[10][1],0.30618621784789724
jitter_ablation[0].radial_coordinates_first_chart[10][2],0.39528470752104744
jitter_ablation[0].radial_coordinates_first_chart[10][3],0.46770717334674267
jitter_ablation[0].radial_coordinates_first_chart[10][4],0.5303300858899106
jitter_ablation[0].radial_coordinates_first_chart[10][5],0.5863019699779287
jitter_ablation[0].radial_coordinates_first_chart[10][6],0.6373774391990981
jitter_ablation[0].radial_coordinates_first_chart[10][7],0.6846531968814576
jitter_ablation[0].radial_coordinates_first_chart[10][8],0.7288689868556626
