active_bases_per_query,active_k,active_parameters_per_affected_pixel,actual_batch_size,best_remaining_candidate_score,birth_count,birth_round,birth_top10_fraction,birth_top25_fraction,candidate_jacobian_nnz,cg_failures,cumulative_optimization_seconds,cumulative_scoring_seconds,geometry_rms_error,gradient_norm,image_loss,independent_sum_gain,joint_to_independent_ratio,last_new_only_gain,last_predicted_quadratic,last_predicted_raw,last_realized_birth_gain,last_step_relative_improvement,line_search_failures,median_affected_pixels,median_affected_views,method,minimum_denominator_magnitude,near_null_candidate_fraction,no_birth_continuation_gain,nominal_batch_size,nonfinite_candidate_score_count,normal_consistency,normal_error,optimizer_steps,pairwise_correlation_max,pairwise_correlation_mean,peak_allocated_mib,peak_reserved_mib,phase,point_to_surface_mean,point_to_surface_p95,predicted_batch_gain,regional_ear_p2s_mean,regional_head_p2s_mean,regional_leg_p2s_mean,regional_torso_p2s_mean,requested_k,residual_norm,responsive_candidate_fraction,rho_off,root_failures,selection_seed,surface_rms,symmetric_chamfer,target_regime,target_seed,total_runtime_seconds,zero_jacobian_candidate_fraction
4.2593994140625,224,4.627235912985084,16,0.015627688129149775,192,12,0.3125,0.375,2718067.0,0,6.7319133509881794,0.9666702400427312,0.0023284597566456916,32.79928095037234,29.611200692608296,0.20950980402430475,0.9957537754496864,,0.20862017835092533,85.68571690136561,0.12735016598512772,0.0042823258803244444,0,340.0,2.0,p16,0.476391322150168,0.026249999180436134,0.0,16,0.0,0.9854831354320843,0.014516864567915677,17,0.030115734639153787,0.00025801864356268345,378.13330078125,414.0,A,0.0022385145040261247,0.005527678178750105,0.20862017835092533,0.0019476523726449215,0.0015797419564618901,0.0041847683437848835,0.0014564521232563,224,7.695609227684095,0.9749999642372131,9.29739570453154e-05,0,0,0.005592550456284338,0.009087631891855607,bunny,0,9.46421906282194,0.02499999850988388
4.5374755859375,256,4.888209562563581,16,0.02170366837473741,224,14,0.0625,0.375,2718161.0,0,7.562369473045692,1.1189378898125142,0.0023375195371518635,27.71213034310509,29.40609783771588,0.15356860135689349,0.9962476003907503,,0.15299235059716887,63.12178772105676,0.08848394346732746,0.0030000067172946177,0,331.0,1.0,p16,0.47876712987683023,0.02734375,0.0,16,0.0,0.9854874318726361,0.0145125681273639,19,0.06365363382569779,0.0007884010992165095,379.19189453125,414.0,A,0.002226653835837896,0.005602319460677266,0.15299235059716887,0.0019153003760273486,0.0015263361243302773,0.004212629592313712,0.0014400614429268936,256,7.668910983668526,0.9739583730697632,0.00857619471551835,0,0,0.00559476397006118,0.009082782541590308,bunny,0,10.721355917863548,0.0260416679084301
2.6119384765625,32,2.824718008771833,0,1.0468495992091664,0,0,,,2726522.0,0,1.7476558738853782,0.04853675304912031,0.00283360851244957,0.32525648374388627,36.572362562666065,,,,,,,3.576415822189361e-08,0,388.0,2.0,dynamic,0.38623930760295977,0.021169353276491165,0.0,0,0.0,0.9850810164076027,0.014918983592397295,5,0.0,0.0,282.7607421875,354.0,A,0.002578329746078151,0.0067544522584080495,,0.0030965767441591225,0.0016931255169091214,0.004448312903433087,0.0016408229034003833,32,8.55246894910073,0.9808467626571655,0.0,0,0,0.0058290160577305255,0.009293792131943443,bunny,0,1.8746389539446682,0.019153226166963577
2.923583984375,61,3.0287941473785134,29,0.4420853847742753,29,1,0.5862068965517241,0.7931034482758621,2721881.0,0,2.144530469784513,0.1250269473530352,0.0025430457577164263,286.01338800344075,33.106015705639834,7.35114721778421,0.9874444317557731,,7.258849387217962,1041.1149138908759,3.466346857026231,0.09478050128937436,0,380.0,2.0,dynamic,0.46786637576154155,0.021806854754686356,0.0,32,0.0,0.9853161585670982,0.0146838414329018,6,0.08957596213075517,0.0008557122213095845,359.84375,394.0,A,0.0024437413416515787,0.006018480977283887,7.258849387217962,0.0025239832672514016,0.0016743077590121278,0.004389753793818834,0.001573591676003839,64,8.137077571909934,0.979231595993042,0.016342413378046455,0,0,0.005709684457135805,0.009203562424486724,bunny,0,2.643178056925535,0.020768433809280396
3.1641845703125,93,3.2919670389736293,32,0.07813372230885007,61,2,0.375,0.75,2720484.0,0,2.5530525830108672,0.202394082210958,0.0024490254908119645,102.21680139678914,31.744920227027457,2.929441034892052,1.0005247267585882,,2.9309781909907664,455.33326427873305,1.361095478612377,0.04111323726522936,0,369.0,2.0,dynamic,0.48404714251350955,0.02255639061331749,0.0,32,0.0,0.9854375351637905,0.014562464836209488,7,0.0451276670704144,0.00029399108619593674,361.98388671875,394.0,A,0.002393241172884822,0.005779227782014135,2.9309781909907664,0.0023549559509859867,0.001647438543298032,0.004332087765457688,0.001557953525707615,96,7.9680512331469675,0.9785177707672119,0.006992561810565636,0,0,0.00566063372300723,0.009172160229404126,bunny,0,3.492429877864197,0.021482277661561966
3.4708251953125,125,3.6518586884069117,32,0.049507923463856504,93,3,0.1875,0.46875,2719569.0,0,2.9660963269416243,0.279020146233961,0.002368373247228977,96.5334935615059,30.94719370556401,1.5897768305507187,0.9969585273132788,,1.5849415677426166,381.81189831677773,0.7977265214634457,0.025129265273260853,0,362.0,2.0,dynamic,0.47530257011671195,0.023359287530183792,0.0,32,0.0,0.9854877504310893,0.014512249568910729,8,0.06006519391355541,0.00040764947104172337,364.869140625,414.0,A,0.002324679738124626,0.005635217573552111,1.5849415677426166,0.0021776461427010564,0.0016184239662217785,0.004264556002340183,0.001512946253455155,128,7.8672986095055535,0.9777530431747437,0.010797818648737804,0,0,0.005623480274866259,0.009131550768401324,bunny,0,4.348355537978932,0.022246940061450005
3.7108154296875,157,3.94670917086071,32,0.0308623266187057,125,4,0.15625,0.59375,2718896.0,0,3.3802508788648993,0.356650602305308,0.002320529689429094,67.85516490988864,30.395493572819476,0.9207971919301069,0.9998294411949429,,0.9206401418613513,272.2657003377959,0.5517001327445357,0.01782714575006243,0,352.0,2.0,dynamic,0.483795616825567,0.024221451953053474,0.0,32,0.0,0.9855059853732908,0.014494014626709184,9,0.0337556611818505,0.0002871682729632843,366.42626953125,414.0,A,0.002276986563239181,0.005531365749610305,0.9206401418613513,0.002095588861717092,0.0015651929954712141,0.004192305853178835,0.0014903522210676522,160,7.7968575173360035,0.9769319295883179,0.006525218457216904,0,0,0.005600060055474551,0.009104246875216205,bunny,0,5.204040214885026,0.023068049922585487
3.9866943359375,189,4.238884277618945,32,0.026145662160303087,157,5,0.21875,0.65625,2718575.0,0,3.7805702798068523,0.43200346431694925,0.002293995351677799,57.69473868663483,30.045159284695018,0.6404478807560492,0.9970995171672385,,0.6385902726726378,191.14159409221395,0.35033428812445777,0.011525862782427305,0,347.0,2.0,dynamic,0.4781839829799472,0.025149701163172722,0.0,32,0.0,0.9855356181107817,0.01446438188921828,10,0.030150661164806386,0.00016359126007953943,368.42919921875,414.0,A,0.002247656345458378,0.005491262058927128,0.6385902726726378,0.002015668959186505,0.0015579112163701476,0.004153386035807708,0.0014764334322068836,192,7.7517945386465215,0.976047933101654,0.001221102366119597,0,0,0.005584436841995018,0.009088175175975401,bunny,0,6.004843540024012,0.023952096700668335
4.26220703125,221,4.6173811547164405,32,0.022218038298083557,189,6,0.15625,0.34375,2718315.0,0,4.2325764717534184,0.5085025853477418,0.0022746009312263056,53.200219114940325,29.752879750939474,0.49644219765895153,1.0041107303494543,,0.498482937667618,185.0397628381242,0.2922795337555435,0.009728007463233672,0,340.0,2.0,dynamic,0.47890464268253685,0.026151929050683975,0.0,32,0.0,0.9855084661040363,0.014491533895963693,11,0.07591807031061915,0.0005270881907062031,374.33837890625,414.0,A,0.002222066904429128,0.005468086972789301,0.498482937667618,0.0019141688792375356,0.0015564721195668076,0.004138101685955446,0.0014630397425271766,224,7.713997634293062,0.9750933647155762,0.02394192468038568,0,0,0.005573779694973275,0.009074290277278687,bunny,0,6.900816845009103,0.024906599894165993
4.551513671875,256,4.91145473041709,3,0.009715397735261902,224,8,0.0,0.0,2718081.0,0,5.096841872669756,0.663496837252751,0.002285768410011588,29.654530091496035,29.438291577121703,0.036030834675149045,0.9999999999999973,,0.03603083467514895,17.16267069429162,0.0678892628013763,0.0023008488685697503,0,328.0,1.0,dynamic,0.47808155394721,0.02734375,0.0,3,0.0,0.9855075283475944,0.014492471652405636,13,0.0,0.0,376.4677734375,414.0,A,0.002209796933784429,0.005518017278479573,0.03603083467514895,0.0018704885366216599,0.001487678350336204,0.004167743076629228,0.0014521524910495983,256,7.6731077898230655,0.9739583730697632,0.0,0,0,0.005573507528737378,0.009069731128434231,bunny,0,8.36340266186744,0.0260416679084301
