metric,value
levels[2].per_view[1].weak_reference_pixels,1653135
levels[2].per_view[1].whole_image_mse,0.022143630039544754
levels[2].per_view[2].gradient_magnitude_ratio,1.6372385686077402
levels[2].per_view[2].gradient_cosine,0.2786414704738714
levels[2].per_view[2].reference_aligned_gradient_energy,14427.614883880704
levels[2].per_view[2].unmatched_gradient_energy,11774.43013936717
levels[2].per_view[2].excess_hf_weak_reference,0.004004386436840246
levels[2].per_view[2].gradient_squared_error,0.0065244680905902136
levels[2].per_view[2].weak_reference_pixels,1570067
levels[2].per_view[2].whole_image_mse,0.0285486342190715
levels[2].per_view[3].gradient_magnitude_ratio,1.6023539682150003
levels[2].per_view[3].gradient_cosine,0.30675051713067303
levels[2].per_view[3].reference_aligned_gradient_energy,8371.884020518524
levels[2].per_view[3].unmatched_gradient_energy,6535.475585416713
levels[2].per_view[3].excess_hf_weak_reference,0.00181212457543255
levels[2].per_view[3].gradient_squared_error,0.0036182959899960254
levels[2].per_view[3].weak_reference_pixels,1674759
levels[2].per_view[3].whole_image_mse,0.01785417721595293
levels[2].gradient_magnitude_ratio,1.5852271768200124
levels[2].gradient_cosine,0.30100561956943406
levels[2].reference_aligned_gradient_energy,11316.90179522928
levels[2].unmatched_gradient_energy,9100.315076134491
levels[2].excess_hf_weak_reference,0.002858308053197136
levels[2].gradient_squared_error,0.00503279549727701
levels[2].weak_reference_pixels,1632616.25
levels[2].historical_squared_image_energy,5012591.5625
levels[2].source_weight_sum,1.0034377352493173
levels[2].emitted_rgb,1.5489627756020554
levels[2].detected_rgb,5457035.458041397
levels[2].energy_accounting[0].view,0
levels[2].energy_accounting[0].input_energy,0.4925202018511747
levels[2].energy_accounting[0].detected_energy,0.4925201840907974
levels[2].energy_accounting[0].relative_energy_difference,3.606020060336428e-08
levels[2].energy_accounting[0].projected_count_sum,2097151.5730543728
levels[2].energy_accounting[1].view,1
levels[2].energy_accounting[1].input_energy,0.38860354097213
levels[2].energy_accounting[1].detected_energy,0.3886035331556579
levels[2].energy_accounting[1].relative_energy_difference,2.0114258652042036e-08
levels[2].energy_accounting[1].projected_count_sum,2097151.5646254627
levels[2].energy_accounting[2].view,2
levels[2].energy_accounting[2].input_energy,0.5144369245543033
levels[2].energy_accounting[2].detected_energy,0.5144369349872202
levels[2].energy_accounting[2].relative_energy_difference,2.0280264432408488e-08
levels[2].energy_accounting[2].projected_count_sum,2097151.7354271265
levels[2].energy_accounting[3].view,3
levels[2].energy_accounting[3].input_energy,0.3588875146365387
levels[2].energy_accounting[3].detected_energy,0.35888747597469167
levels[2].energy_accounting[3].relative_energy_difference,1.0772692117970573e-07
levels[2].energy_accounting[3].projected_count_sum,2097151.5189385975
levels[2].relative_energy_accounting_error,1.0772692117970573e-07
levels[2].timing.source_seconds,0.0
levels[2].timing.transport_seconds,0.0
levels[2].timing.cache_reuse,exact prefix of v0814 source and transport
levels[2].timing.readout_seconds,10.923850434133783
levels[2].timing.cuda_allocated_peak_mib,457.65380859375
levels[2].timing.cuda_reserved_peak_mib,548.0
levels[2].timing.cpu_rss_peak_mib,3147.97265625
levels[2].position_digest,4ff16c4df7adf8a54aff87effb42db48414b604c04cfb4f2bde6a13023daf21e
levels[2].coverage[0].view,0
levels[2].coverage[0].no_center_0_5px,0.09564912340745937
levels[2].coverage[0].no_center_1px,0.013474455177842615
levels[2].coverage[0].missing_energy_0_5px,0.07189665866546337
levels[2].coverage[0].missing_energy_1px,0.00030243414962911484
levels[2].coverage[1].view,1
levels[2].coverage[1].no_center_0_5px,0.09255002801281406
levels[2].coverage[1].no_center_1px,0.014324244731436123
levels[2].coverage[1].missing_energy_0_5px,0.06661938117185658
levels[2].coverage[1].missing_energy_1px,0.0003883259977408406
levels[2].coverage[2].view,2
levels[2].coverage[2].no_center_0_5px,0.11507117162911282
levels[2].coverage[2].no_center_1px,0.013652537302690473
levels[2].coverage[2].missing_energy_0_5px,0.0879002900211706
levels[2].coverage[2].missing_energy_1px,0.0003642120470674084
levels[2].coverage[3].view,3
levels[2].coverage[3].no_center_0_5px,0.08759332467439165
levels[2].coverage[3].no_center_1px,0.011343591721446762
levels[2].coverage[3].missing_energy_0_5px,0.06659877891470437
levels[2].coverage[3].missing_energy_1px,0.00028983159830873404
levels[2].projected_spacing[0].p50,0.24443762276520353
levels[2].projected_spacing[0].p90,0.4862302734108759
levels[2].projected_spacing[0].p95,0.5583843239043439
levels[2].projected_spacing[0].p99,0.6988101442619462
levels[2].projected_spacing[1].p50,0.2368629653572432
levels[2].projected_spacing[1].p90,0.4756314637253084
levels[2].projected_spacing[1].p95,0.5484362286395295
levels[2].projected_spacing[1].p99,0.6882648050647447
levels[2].projected_spacing[2].p50,0.26787300261566765
levels[2].projected_spacing[2].p90,0.5156697616292533
