above_one_rgb_scalars,affected_pixel_fraction,affected_rgb_scalar_fraction,attempted_packets,below_zero_rgb_scalars,category,chunk_size,clamp_affected_frozen_fd_change_fraction,clamp_affected_full_fd_change_fraction,clamp_affected_jacobian_entry_fraction,common_support_mse,comparison,continuous_detector_writes,cpu_peak_rss_mib,current_image_energy,emitters,epsilon,estimator,events_per_second,foreground_self_mse,fraction_self_sse_from_support_xor,hard_bin_writes,independent_self_mse,interior_mse,interior_self_mse,mae,mean_contribution_count,mean_detector_weight,mean_foreground_brightness,mse,mse_vs_8N,packets_per_second,parameter,peak_allocated_mib,peak_reserved_mib,regions,resolution,retained_events,rmse,rmse_vs_8N,runtime_seconds,sample_realization_gradient,sample_set,scale_normalized_self_rmse,scale_normalized_whole_image_self_mse,scientific_mc_measurement_clamped,section,seed,self_mse,silhouette_0_8px_self_mse,silhouette_mse,silhouette_regions,support_switch_scalar_fraction,support_xor_fraction,support_xor_pixel_fraction,support_xor_sse_fraction,switch_pixel_mse,target_image_energy,target_mean_square,threshold,topology_component_fraction_of_full_norm,total_image_energy,visibility_switch_fraction,whole_image_self_mse,whole_image_self_sse
,,,,,,,,,,0.4705002719787992,809,,,,,,HARD_BIN_MONTE_CARLO,,0.5914246600456331,0.5158969108236573,,,,0.0,,6.88759765625,0.43047485798597335,,,,,,,,,"[256, 256]",,,,,,,,,,multiseed,,,0.4650510964115566,,"[{""fraction_total_self_sse"": 0.7542052226506327, ""region"": ""FOREGROUND"", ""rgb_scalars"": 837879, ""self_mse"": 0.5914246600456331, ""self_sse"": 495542.302734375}, {""fraction_total_self_sse"": 0.7260625094159476, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 813240, ""self_mse"": 0.5866059717053852, ""self_sse"": 477051.4404296875}, {""fraction_total_self_sse"": 0.18821596408630173, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 255456, ""self_mse"": 0.4840960602376241, ""self_sse"": 123665.2431640625}, {""fraction_total_self_sse"": 0.08102331365809207, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 172839, ""self_mse"": 0.3080061974108672, ""self_sse"": 53235.483154296875}, {""fraction_total_self_sse"": 0.004698204428373994, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 171297, ""self_mse"": 0.018020770342069396, ""self_sse"": 3086.9038972854614}, {""fraction_total_self_sse"": 0.0, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 0, ""self_mse"": 0.0, ""self_sse"": 0.0}]",,,0.0816497802734375,,1.0557666158584065,,,,,,,0.16709367781877518,657039.076171875
,,,,,,,,,,0.0715168136512301,809,,,,,,CONTINUOUS_KERNEL_MONTE_CARLO,,0.07036401150143248,1.3061379029440691e-09,,,,0.07702472277097283,,6.88759765625,0.43047485798597335,,,,,,,,,"[256, 256]",,,,,,,,,,multiseed,,,0.025091701703423126,,"[{""fraction_total_self_sse"": 0.9999999703090606, ""region"": ""FOREGROUND"", ""rgb_scalars"": 1168599, ""self_mse"": 0.07036401150143248, ""self_sse"": 82227.3134765625}, {""fraction_total_self_sse"": 6.67033455272042e-06, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 75768, ""self_mse"": 7.238988841530524e-06, ""self_sse"": 0.5484837065450847}, {""fraction_total_self_sse"": 0.0014572982761821398, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 74547, ""self_mse"": 0.0016074386057432235, ""self_sse"": 119.82972574234009}, {""fraction_total_self_sse"": 0.04899471864548177, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 158613, ""self_mse"": 0.025399583945666646, ""self_sse"": 4028.7042083740234}, {""fraction_total_self_sse"": 0.1420845276192036, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 322050, ""self_mse"": 0.03627768774910607, ""self_sse"": 11683.22933959961}, {""fraction_total_self_sse"": 0.8074567701556036, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 861996, ""self_mse"": 0.07702472277097283, ""self_sse"": 66395.0029296875}]",,,0.00108642578125,,2.5140499526642132e-08,,,,,,,0.020911487812797228,82227.31591796875
,,,,,,,,,,3.462698444570871e-05,809,,,,,,LEGACY_GATED_NORMALIZED_SPLAT,,0.0004804385493027591,0.9552283426733802,,,,0.0001740907151047119,,6.888433837890625,0.4305271044373512,,,,,,,,,"[512, 512]",,,,,,,,,,multiseed,,,0.0016572573363580689,,"[{""fraction_total_self_sse"": 0.6308801676377825, ""region"": ""FOREGROUND"", ""rgb_scalars"": 4410918, ""self_mse"": 0.0004804385493027591, ""self_sse"": 2119.1750450134277}, {""fraction_total_self_sse"": 0.4781082382644083, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 170724, ""self_mse"": 0.009407009996538552, ""self_sse"": 1606.0023746490479}, {""fraction_total_self_sse"": 0.05787643382975014, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 175839, ""self_mse"": 0.001105621598536331, ""self_sse"": 194.4113962650299}, {""fraction_total_self_sse"": 0.12508742152565225, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 415362, ""self_mse"": 0.0010115953734152936, ""self_sse"": 420.1782774925232}, {""fraction_total_self_sse"": 0.16349789809688156, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 909387, ""self_mse"": 0.0006039255288855856, ""self_sse"": 549.202024936676}, {""fraction_total_self_sse"": 0.1754299766273835, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 3384918, ""self_mse"": 0.0001740907151047119, ""self_sse"": 589.2827951908112}]",,,0.0006258010864257813,,0.3259865418689638,,,,,,,0.00021356436251759685,3359.0769748687744
,,,,,,,,,,4.575777465449514e-05,809,,,,,,UNGATED_NORMALIZED_SPLAT,,0.0002324053397664803,0.8107572169981258,,,,2.0140888620521137e-05,,6.888433837890625,0.4305271044373512,,,,,,,,,"[512, 512]",,,,,,,,,,multiseed,,,0.0007794272525926647,,"[{""fraction_total_self_sse"": 0.9771271237338688, ""region"": ""FOREGROUND"", ""rgb_scalars"": 4490499, ""self_mse"": 0.0002324053397664803, ""self_sse"": 1043.61594581604}, {""fraction_total_self_sse"": 0.4246830544005235, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 151569, ""self_mse"": 0.0029925690793082835, ""self_sse"": 453.58070278167725}, {""fraction_total_self_sse"": 0.15821195138778454, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 149256, ""self_mse"": 0.0011321321563487613, ""self_sse"": 168.97751712799072}, {""fraction_total_self_sse"": 0.2651033452660918, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 318489, ""self_mse"": 0.0008890177008985825, ""self_sse"": 283.14235854148865}, {""fraction_total_self_sse"": 0.07915023065985355, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 651153, ""self_mse"": 0.00012982513306164343, ""self_sse"": 84.53602486848831}, {""fraction_total_self_sse"": 0.07285143218174689, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 3863217, ""self_mse"": 2.0140888620521137e-05, ""self_sse"": 77.80862331390381}]",,,0.0005130767822265625,,0.1073017798687298,,,,,,,6.790448581644644e-05,1068.0452117919922
,,,,,,,,,,0.5126006679326344,809,,,,,,HARD_BIN_MONTE_CARLO,,0.6537362846936556,0.5637673183637216,,,,0.876926643181578,,6.888433837890625,0.4305271044373512,,,,,,,,,"[512, 512]",,,,,,,,,,multiseed,,,0.5546812531699188,,"[{""fraction_total_self_sse"": 0.7255154730295409, ""region"": ""FOREGROUND"", ""rgb_scalars"": 3063024, ""self_mse"": 0.6537362846936556, ""self_sse"": 2002409.9296875}, {""fraction_total_self_sse"": 0.7766642538531142, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 3452103, ""self_mse"": 0.6209489299891979, ""self_sse"": 2143579.6640625}, {""fraction_total_self_sse"": 0.16037982477390467, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 765354, ""self_mse"": 0.5783539279699329, ""self_sse"": 442645.4921875}, {""fraction_total_self_sse"": 0.058180968218983144, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 408735, ""self_mse"": 0.39286688870271996, ""self_sse"": 160578.44775390625}, {""fraction_total_self_sse"": 0.004691963805331054, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 349194, ""self_mse"": 0.037084650595839486, ""self_sse"": 12949.737480163574}, {""fraction_total_self_sse"": 8.292728774206501e-05, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 261, ""self_mse"": 0.876926643181578, ""self_sse"": 228.87785387039185}]",,,0.0941162109375,,1.0511158878443512,,,,,,,0.17547495464483898,2759982.390625
,,,,,,,,,,0.09026030011155332,809,,,,,,CONTINUOUS_KERNEL_MONTE_CARLO,,0.08878611153666266,2.3863242607553805e-10,,,,0.09361509926951367,,6.888433837890625,0.4305271044373512,,,,,,,,,"[512, 512]",,,,,,,,,,multiseed,,,0.029154581849188364,,"[{""fraction_total_self_sse"": 0.999996418981944, ""region"": ""FOREGROUND"", ""rgb_scalars"": 4490496, ""self_mse"": 0.08878611153666266, ""self_sse"": 398693.6787109375}, {""fraction_total_self_sse"": 2.2758176203825786e-05, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 151569, ""self_mse"": 5.98643092194677e-05, ""self_sse"": 9.0735734840855}, {""fraction_total_self_sse"": 0.0005313224540266998, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 149256, ""self_mse"": 0.0014192773648292847, ""self_sse"": 211.83566236495972}, {""fraction_total_self_sse"": 0.021272970096792004, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 318489, ""self_mse"": 0.02663021039077782, ""self_sse"": 8481.429077148438}, {""fraction_total_self_sse"": 0.07107585562774464, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 651153, ""self_mse"": 0.043519105072379785, ""self_sse"": 28337.595825195312}, {""fraction_total_self_sse"": 0.9070970680674303, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 3863214, ""self_mse"": 0.09361509926951367, ""self_sse"": 361655.162109375}]",,,0.0005130767822265625,,1.178953909733455e-08,,,,,,,0.025348352206250032,398695.1064453125
,,,,,,,,,,2.0058859815566086e-05,809,,,,,,LEGACY_GATED_NORMALIZED_SPLAT,,0.00020112356511206683,0.921775364393829,,,,0.00011090243027297731,,6.888131172839506,0.4305081817250193,,,,,,,,,"[540, 960]",,,,,,,,,,multiseed,,,0.0006207452208916712,,"[{""fraction_total_self_sse"": 0.7962637912084092, ""region"": ""FOREGROUND"", ""rgb_scalars"": 8672685, ""self_mse"": 0.00020112356511206683, ""self_sse"": 1744.2813262939453}, {""fraction_total_self_sse"": 0.3613227821938596, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 249276, ""self_mse"": 0.0031752245411525255, ""self_sse"": 791.5072727203369}, {""fraction_total_self_sse"": 0.08885102298476819, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 247986, ""self_mse"": 0.000784864765463292, ""self_sse"": 194.63547372817993}, {""fraction_total_self_sse"": 0.10674870993846033, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 541524, ""self_mse"": 0.00043182172731311667, ""self_sse"": 233.84182906150818}, {""fraction_total_self_sse"": 0.06670875842421098, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 1161981, ""self_mse"": 0.0001257602508440978, ""self_sse"": 146.1310220360756}, {""fraction_total_self_sse"": 0.3763687181053848, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 7434162, ""self_mse"": 0.00011090243027297731, ""self_sse"": 824.4666328430176}]",,,0.0002850115740740741,,0.2277749295565481,,,,,,,7.042767003239919e-05,2190.582248687744
,,,,,,,,,,2.4911165454238024e-05,809,,,,,,UNGATED_NORMALIZED_SPLAT,,0.00015050905281488257,0.8407133806630444,,,,1.2730696158512491e-05,,6.888131172839506,0.4305081817250193,,,,,,,,,"[540, 960]",,,,,,,,,,multiseed,,,0.0006554111215835559,,"[{""fraction_total_self_sse"": 0.9783559318776585, ""region"": ""FOREGROUND"", ""rgb_scalars"": 8786781, ""self_mse"": 0.00015050905281488257, ""self_sse"": 1322.4900856018066}, {""fraction_total_self_sse"": 0.36738130257706403, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 230178, ""self_mse"": 0.002157489942438909, ""self_sse"": 496.6067199707031}, {""fraction_total_self_sse"": 0.18814641464189596, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 226962, ""self_mse"": 0.0011205683176304512, ""self_sse"": 254.32642650604248}, {""fraction_total_self_sse"": 0.21106909879871869, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 479547, ""self_mse"": 0.0005949617142403832, ""self_sse"": 285.312105178833}, {""fraction_total_self_sse"": 0.1596241573750001, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 973590, ""self_mse"": 0.00022162464636006098, ""self_sse"": 215.77153944969177}, {""fraction_total_self_sse"": 0.07377903507346795, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 7833870, ""self_mse"": 1.2730696158512491e-05, ""self_sse"": 99.73061871528625}]",,,0.0003470293209876543,,0.10528368770535045,,,,,,,4.345895699512811e-05,1351.7473983764648
,,,,,,,,,,0.5065756608481333,809,,,,,,HARD_BIN_MONTE_CARLO,,0.6486880711911006,0.5779670780019125,,,,1.3153199528595034,,6.888131172839506,0.4305081817250193,,,,,,,,,"[540, 960]",,,,,,,,,,multiseed,,,0.5625716927949967,,"[{""fraction_total_self_sse"": 0.7215333242262799, ""region"": ""FOREGROUND"", ""rgb_scalars"": 5954115, ""self_mse"": 0.6486880711911006, ""self_sse"": 3862363.375}, {""fraction_total_self_sse"": 0.7882309723881146, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 6908202, ""self_mse"": 0.6107805574808033, ""self_sse"": 4219395.46875}, {""fraction_total_self_sse"": 0.1450310559278161, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 1332132, ""self_mse"": 0.5827878438003892, ""self_sse"": 776350.3359375}, {""fraction_total_self_sse"": 0.05902756846636053, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 725292, ""self_mse"": 0.43565102755597057, ""self_sse"": 315974.205078125}, {""fraction_total_self_sse"": 0.00743541413677758, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 546978, ""self_mse"": 0.07276659281146962, ""self_sse"": 39801.72540283203}, {""fraction_total_self_sse"": 0.00027495698593890276, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 1119, ""self_mse"": 1.3153199528595034, ""self_sse"": 1471.8430272497844}]",,,0.09665364583333333,,1.029118424466498,,,,,,,0.17209985050154322,5352993.75
,,,,,,,,,,0.07980390482404397,809,,,,,,CONTINUOUS_KERNEL_MONTE_CARLO,,0.07849430631045373,4.613995197039266e-11,,,,0.08172313804711145,,6.888131172839506,0.4305081817250193,,,,,,,,,"[540, 960]",,,,,,,,,,multiseed,,,0.0259452174660811,,"[{""fraction_total_self_sse"": 0.9999149230731545, ""region"": ""FOREGROUND"", ""rgb_scalars"": 8786781, ""self_mse"": 0.07849430631045373, ""self_sse"": 689712.279296875}, {""fraction_total_self_sse"": 0.00023999210453478089, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 230178, ""self_mse"": 0.0007191807428646671, ""self_sse"": 165.53958503110334}, {""fraction_total_self_sse"": 0.0007283985341709756, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 226962, ""self_mse"": 0.0022137104814164204, ""self_sse"": 502.42815828323364}, {""fraction_total_self_sse"": 0.017316679324924693, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 479547, ""self_mse"": 0.02490797058895475, ""self_sse"": 11944.542572021484}, {""fraction_total_self_sse"": 0.05356856675333294, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 973590, ""self_mse"": 0.03795236379802298, ""self_sse"": 36950.04187011719}, {""fraction_total_self_sse"": 0.928146404960571, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 7833870, ""self_mse"": 0.08172313804711145, ""self_sse"": 640208.439453125}]",,,0.0003470293209876543,,2.9484898182643075e-09,,,,,,,0.02217627838511526,689770.962890625
,,,,,,,,,,8.965097953087749e-06,809,,,,,,LEGACY_GATED_NORMALIZED_SPLAT,,0.0006172613641614611,0.991302311453701,,,,0.00027882007237504106,,6.888516975308642,0.4305323169849537,,,,,,,,,"[1080, 1920]",,,,,,,,,,multiseed,,,0.0027517618124582133,,"[{""fraction_total_self_sse"": 0.6074174158327019, ""region"": ""FOREGROUND"", ""rgb_scalars"": 34263117, ""self_mse"": 0.0006172613641614611, ""self_sse"": 21149.29833984375}, {""fraction_total_self_sse"": 0.5152186835616037, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 817089, ""self_mse"": 0.021954874731399267, ""self_sse"": 17939.086639404297}, {""fraction_total_self_sse"": 0.059703514123871454, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 877914, ""self_mse"": 0.002367863392326234, ""self_sse"": 2078.7804222106934}, {""fraction_total_self_sse"": 0.07174393688268996, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 2405196, ""self_mse"": 0.001038588370558133, ""self_sse"": 2498.0085945129395}, {""fraction_total_self_sse"": 0.14260355380942233, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 5886531, ""self_mse"": 0.0008434894149377419, ""self_sse"": 4965.226589202881}, {""fraction_total_self_sse"": 0.21073038908121325, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 26315514, ""self_mse"": 0.00027882007237504106, ""self_sse"": 7337.293518066406}]",,,0.000580029899691358,,0.47828661439523357,,,,,,,0.00027985462534084243,34818.39306640625
,,,,,,,,,,9.781287911163492e-06,809,,,,,,UNGATED_NORMALIZED_SPLAT,,6.611589171928446e-05,0.858097278309902,,,,1.1884481218510517e-05,,6.888516975308642,0.4305323169849537,,,,,,,,,"[1080, 1920]",,,,,,,,,,multiseed,,,0.00048697662214735866,,"[{""fraction_total_self_sse"": 0.9746471379092033, ""region"": ""FOREGROUND"", ""rgb_scalars"": 34580745, ""self_mse"": 6.611589171928446e-05, ""self_sse"": 2286.3367919921875}, {""fraction_total_self_sse"": 0.16349518292810244, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 491691, ""self_mse"": 0.0007800195646027174, ""self_sse"": 383.5285997390747}, {""fraction_total_self_sse"": 0.2329027763946256, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 479982, ""self_mse"": 0.0011382627089604727, ""self_sse"": 546.3456115722656}, {""fraction_total_self_sse"": 0.2195699288268728, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 1015389, ""self_mse"": 0.0005072630167355663, ""self_sse"": 515.0692873001099}, {""fraction_total_self_sse"": 0.21942417272736675, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 2037096, ""self_mse"": 0.00025267703201803957, ""self_sse"": 514.7273712158203}, {""fraction_total_self_sse"": 0.16460813792292828, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 32491059, ""self_mse"": 1.1884481218510517e-05, ""self_sse"": 386.1393804550171}]",,,0.0001583719135802469,,0.10215859678379172,,,,,,,1.8854566807609528e-05,2345.809783935547
,,,,,,,,,,0.5707130415452668,809,,,,,,HARD_BIN_MONTE_CARLO,,0.7042907734813155,0.5960659599749178,,,,0.9178973159339426,,6.888516975308642,0.4305323169849537,,,,,,,,,"[1080, 1920]",,,,,,,,,,multiseed,,,0.6300981105371585,,"[{""fraction_total_self_sse"": 0.6902895520346327, ""region"": ""FOREGROUND"", ""rgb_scalars"": 22269174, ""self_mse"": 0.7042907734813155, ""self_sse"": 15683973.78125}, {""fraction_total_self_sse"": 0.8136022567035343, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 28327269, ""self_mse"": 0.6525777246652333, ""self_sse"": 18485744.75}, {""fraction_total_self_sse"": 0.12708304842745088, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 4450329, ""self_mse"": 0.6488141505240399, ""self_sse"": 2887436.4296875}, {""fraction_total_self_sse"": 0.050063358621170284, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 2029425, ""self_mse"": 0.5604950524779186, ""self_sse"": 1137482.671875}, {""fraction_total_self_sse"": 0.008938238390343462, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 1240932, ""self_mse"": 0.16365480353961026, ""self_sse"": 203084.48266601562}, {""fraction_total_self_sse"": 0.00031292970093080096, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 7746, ""self_mse"": 0.9178973159339426, ""self_sse"": 7110.0326092243195}]",,,0.10165584008487655,,1.070805418480942,,,,,,,0.1826200986006623,22720862.1875
,,,,,,,,,,0.09381638640221363,809,,,,,,CONTINUOUS_KERNEL_MONTE_CARLO,,0.09227000007518635,1.1053655599065308e-06,,,,0.09407582280943813,,6.888516975308642,0.4305323169849537,,,,,,,,,"[1080, 1920]",,,,,,,,,,multiseed,,,0.033831941720454596,,"[{""fraction_total_self_sse"": 0.999372806141004, ""region"": ""FOREGROUND"", ""rgb_scalars"": 34580745, ""self_mse"": 0.09227000007518635, ""self_sse"": 3190765.34375}, {""fraction_total_self_sse"": 0.0011754706204301993, ""region"": ""SILHOUETTE_0_1PX"", ""rgb_scalars"": 491691, ""self_mse"": 0.00763285229913843, ""self_sse"": 3753.004779815674}, {""fraction_total_self_sse"": 0.001175818793919573, ""region"": ""SILHOUETTE_1_2PX"", ""rgb_scalars"": 479982, ""self_mse"": 0.00782136916995044, ""self_sse"": 3754.1164169311523}, {""fraction_total_self_sse"": 0.009305634878056138, ""region"": ""SILHOUETTE_2_4PX"", ""rgb_scalars"": 1015389, ""self_mse"": 0.029260442706130898, ""self_sse"": 29710.731658935547}, {""fraction_total_self_sse"": 0.03098478542748134, ""region"": ""SILHOUETTE_4_8PX"", ""rgb_scalars"": 2037096, ""self_mse"": 0.04856286894393723, ""self_sse"": 98927.22607421875}, {""fraction_total_self_sse"": 0.9573584030912912, ""region"": ""INTERIOR_GT_8PX"", ""rgb_scalars"": 32491059, ""self_mse"": 0.09407582280943813, ""self_sse"": 3056623.109375}]",,,0.0001583719135802469,,0.00017910960200908188,,,,,,,0.025662035655582883,3192767.828125
,,,,,,,,,,"{""ci95"": [8.555799361354642e-05, 9.376546752090119e-05], ""maximum"": 9.561557424097119e-05, ""mean"": 8.96617305672238e-05, ""median"": 8.998650062479466e-05, ""minimum"": 8.084350221876569e-05, ""samples"": 7, ""std"": 4.43721232555872e-06}",,,,,,,LEGACY_GATED_NORMALIZED_SPLAT,,"{""ci95"": [0.0003970390650591221, 0.00045271089415049187], ""maximum"": 0.00046130581145511937, ""mean"": 0.000424874979604807, ""median"": 0.00042465794403641127, ""minimum"": 0.00037497230735483337, ""samples"": 7, ""std"": 3.0097899672792282e-05}","{""ci95"": [0.7954574269644268, 0.8089008616602908], ""maximum"": 0.8136138934467085, ""mean"": 0.8021791443123588, ""median"": 0.8002508747946664, ""minimum"": 0.7924251208218047, ""samples"": 7, ""std"": 0.007267933447449347}",,,,"{""ci95"": [4.586706404341085e-05, 9.315111224522817e-05], ""maximum"": 0.00010042384639091551, ""mean"": 6.950908814431951e-05, ""median"": 7.608092057749129e-05, ""minimum"": 3.217352353542415e-05, ""samples"": 7, ""std"": 2.5563207858072475e-05}",,,,,,,,,,,,"[256, 256]",,,,,,,0.033611789749860885,"{""ci95"": [0.0010581887893485594, 0.0012013160310291465], ""maximum"": 0.0012200547604801332, ""mean"": 0.001129752410188853, ""median"": 0.0011334599046776024, ""minimum"": 0.0010001473810496353, ""samples"": 7, ""std"": 7.737898019258002e-05}",,multiseed_summary,,,"{""ci95"": [0.0006839420340281519, 0.0007345386474157838], ""maximum"": 0.000751987523177571, ""mean"": 0.0007092403407219679, ""median"": 0.0007033445757639757, ""minimum"": 0.0006659372150506869, ""samples"": 7, ""std"": 2.735408227785491e-05}",,,,,"{""ci95"": [0.0007084937068750925, 0.0007672491781695501], ""maximum"": 0.00077667236328125, ""mean"": 0.0007378714425223213, ""median"": 0.0007354736328125, ""minimum"": 0.00067901611328125, ""samples"": 7, ""std"": 3.176501130124265e-05}",,"{""ci95"": [0.1349319214400468, 0.14441777483439722], ""maximum"": 0.14544806951936273, ""mean"": 0.139674848137222, ""median"": 0.14035029991698628, ""minimum"": 0.13311812972226073, ""samples"": 7, ""std"": 0.0051283435165279}",,0.11380153844753901,,,,,"{""ci95"": [0.00012042351219580485, 0.0001367116124928084], ""maximum"": 0.0001388441087328829, ""mean"": 0.00012856756234430662, ""median"": 0.00012898948092091207, ""minimum"": 0.00011381831063772552, ""samples"": 7, ""std"": 8.805846989417255e-06}",
,,,,,,,,,,"{""ci95"": [0.00013167832592399253, 0.0001435683255461966], ""maximum"": 0.00014609606962128282, ""mean"": 0.00013762332573509457, ""median"": 0.00013934417309535043, ""minimum"": 0.00012554082193436773, ""samples"": 7, ""std"": 6.42809876340335e-06}",,,,,,,UNGATED_NORMALIZED_SPLAT,,"{""ci95"": [0.0005229708411599446, 0.0005432774556362299], ""maximum"": 0.0005505501204221216, ""mean"": 0.0005331241483980873, ""median"": 0.0005312297435484659, ""minimum"": 0.0005226933514104432, ""samples"": 7, ""std"": 1.0978379104415907e-05}","{""ci95"": [0.7499753281378417, 0.7688278603914506], ""maximum"": 0.7795630811586185, ""mean"": 0.7594015942646462, ""median"": 0.7556633438353394, ""minimum"": 0.75103835729141, ""samples"": 7, ""std"": 0.010192257621281621}",,,,"{""ci95"": [3.392067033317713e-05, 3.8222160188153616e-05], ""maximum"": 3.842637763986946e-05, ""mean"": 3.607141526066537e-05, ""median"": 3.687873965974227e-05, ""minimum"": 3.165894633351262e-05, ""samples"": 7, ""std"": 2.3255174513151732e-06}",,,,,,,,,,,,"[256, 256]",,,,,,,0.038108147505563676,"{""ci95"": [0.001429027423528208, 0.0014754343890833901], ""maximum"": 0.0014970266057560111, ""mean"": 0.001452230906305799, ""median"": 0.0014460103714057577, ""minimum"": 0.0014254102246942437, ""samples"": 7, ""std"": 2.5089030056947206e-05}",,multiseed_summary,,,"{""ci95"": [0.0009775808692853102, 0.0010084620377155834], ""maximum"": 0.001021955156843276, ""mean"": 0.0009930214535004468, ""median"": 0.0009931506494160166, ""minimum"": 0.000975608873340633, ""samples"": 7, ""std"": 1.669530756152294e-05}",,,,,"{""ci95"": [0.0010594036458631037, 0.0010881619233333243], ""maximum"": 0.001096343994140625, ""mean"": 0.001073782784598214, ""median"": 0.001070404052734375, ""minimum"": 0.001052093505859375, ""samples"": 7, ""std"": 1.554760754564826e-05}",,"{""ci95"": [0.11668294271392148, 0.11988224512698019], ""maximum"": 0.12146031059539236, ""mean"": 0.11828259392045083, ""median"": 0.11760058859597873, ""minimum"": 0.11663101211696487, ""samples"": 7, ""std"": 0.0017296410881906918}",,0.11517014801502228,,,,,"{""ci95"": [0.00016458129988526963, 0.000169925996977188], ""maximum"": 0.0001724127757673462, ""mean"": 0.00016725364843122882, ""median"": 0.00016653722850605844, ""minimum"": 0.0001641647065601622, ""samples"": 7, ""std"": 2.8895073052119524e-06}",
