metric,value
derivative_validation.performance.gram[4][6],-2.7526344346154874e-15
derivative_validation.performance.gram[4][7],-8.877604833746794e-14
derivative_validation.performance.gram[4][8],0.0
derivative_validation.performance.gram[4][9],0.0
derivative_validation.performance.gram[4][10],8.506355116255727e-06
derivative_validation.performance.gram[4][11],0.0
derivative_validation.performance.gram[4][12],0.0
derivative_validation.performance.gram[4][13],-7.601656330661024e-07
derivative_validation.performance.gram[4][14],-1.879231810623489e-17
derivative_validation.performance.gram[4][15],1.3466597507382383e-08
derivative_validation.performance.gram[5][0],-9.128962658682862e-11
derivative_validation.performance.gram[5][1],-1.6559802497539352e-08
derivative_validation.performance.gram[5][2],0.0
derivative_validation.performance.gram[5][3],4.1703097784515255e-06
derivative_validation.performance.gram[5][4],0.0
derivative_validation.performance.gram[5][5],1.8188914010896768
derivative_validation.performance.gram[5][6],-1.9366217512654583e-15
derivative_validation.performance.gram[5][7],0.0
derivative_validation.performance.gram[5][8],2.1341303936977515e-16
derivative_validation.performance.gram[5][9],0.0
derivative_validation.performance.gram[5][10],0.0
derivative_validation.performance.gram[5][11],2.157431463386286e-17
derivative_validation.performance.gram[5][12],2.695249030326035e-07
derivative_validation.performance.gram[5][13],0.0
derivative_validation.performance.gram[5][14],-8.64091670239777e-12
derivative_validation.performance.gram[5][15],0.0
derivative_validation.performance.gram[6][0],0.0
derivative_validation.performance.gram[6][1],0.0
derivative_validation.performance.gram[6][2],0.0
derivative_validation.performance.gram[6][3],1.0787223019263098e-06
derivative_validation.performance.gram[6][4],-2.7526344346154874e-15
derivative_validation.performance.gram[6][5],-1.9366217512654583e-15
derivative_validation.performance.gram[6][6],3.6130939608615025
derivative_validation.performance.gram[6][7],-3.5817969214767007e-07
derivative_validation.performance.gram[6][8],0.0
derivative_validation.performance.gram[6][9],1.753365634092839e-21
derivative_validation.performance.gram[6][10],1.584823729270275e-17
derivative_validation.performance.gram[6][11],-9.521971231842471e-07
derivative_validation.performance.gram[6][12],1.2798715720499614e-13
derivative_validation.performance.gram[6][13],2.2644453061372825e-18
derivative_validation.performance.gram[6][14],2.7286631862243374e-06
derivative_validation.performance.gram[6][15],0.0009562274276593833
derivative_validation.performance.gram[7][0],0.0
derivative_validation.performance.gram[7][1],0.0
derivative_validation.performance.gram[7][2],0.0
derivative_validation.performance.gram[7][3],0.0
derivative_validation.performance.gram[7][4],-8.877604833746794e-14
derivative_validation.performance.gram[7][5],0.0
derivative_validation.performance.gram[7][6],-3.5817969214767007e-07
derivative_validation.performance.gram[7][7],13.387749029797755
derivative_validation.performance.gram[7][8],0.0
derivative_validation.performance.gram[7][9],0.0005355353251991543
derivative_validation.performance.gram[7][10],0.0
derivative_validation.performance.gram[7][11],0.0
derivative_validation.performance.gram[7][12],0.0
derivative_validation.performance.gram[7][13],0.0
derivative_validation.performance.gram[7][14],2.7734415621202024e-10
derivative_validation.performance.gram[7][15],7.853976198954723e-07
derivative_validation.performance.gram[8][0],0.0
derivative_validation.performance.gram[8][1],0.0
derivative_validation.performance.gram[8][2],0.0
derivative_validation.performance.gram[8][3],4.4703798990637655e-09
derivative_validation.performance.gram[8][4],0.0
derivative_validation.performance.gram[8][5],2.1341303936977515e-16
derivative_validation.performance.gram[8][6],0.0
derivative_validation.performance.gram[8][7],0.0
derivative_validation.performance.gram[8][8],1.710020881004634
derivative_validation.performance.gram[8][9],0.0
derivative_validation.performance.gram[8][10],-4.487416434109889e-26
derivative_validation.performance.gram[8][11],0.0
derivative_validation.performance.gram[8][12],-6.205773857113197e-09
derivative_validation.performance.gram[8][13],-1.8736899259945424e-06
derivative_validation.performance.gram[8][14],0.0
derivative_validation.performance.gram[8][15],0.0
derivative_validation.performance.gram[9][0],7.932023448627771e-15
derivative_validation.performance.gram[9][1],2.1760375553381868e-13
derivative_validation.performance.gram[9][2],7.472294870394637e-14
derivative_validation.performance.gram[9][3],1.673774403926505e-07
derivative_validation.performance.gram[9][4],0.0
derivative_validation.performance.gram[9][5],0.0
derivative_validation.performance.gram[9][6],1.753365634092839e-21
derivative_validation.performance.gram[9][7],0.0005355353251991543
derivative_validation.performance.gram[9][8],0.0
derivative_validation.performance.gram[9][9],0.9139076536999652
derivative_validation.performance.gram[9][10],0.0
derivative_validation.performance.gram[9][11],-2.6450826143776025e-13
derivative_validation.performance.gram[9][12],0.0
derivative_validation.performance.gram[9][13],-1.3863704672951683e-10
derivative_validation.performance.gram[9][14],1.832410092873349e-18
derivative_validation.performance.gram[9][15],1.98446224296646e-09
derivative_validation.performance.gram[10][0],-8.858313869277494e-08
derivative_validation.performance.gram[10][1],0.0
derivative_validation.performance.gram[10][2],0.0
derivative_validation.performance.gram[10][3],0.0
derivative_validation.performance.gram[10][4],8.506355116255727e-06
derivative_validation.performance.gram[10][5],0.0
derivative_validation.performance.gram[10][6],1.584823729270275e-17
derivative_validation.performance.gram[10][7],0.0
derivative_validation.performance.gram[10][8],-4.487416434109889e-26
derivative_validation.performance.gram[10][9],0.0
derivative_validation.performance.gram[10][10],2.587434669905422
derivative_validation.performance.gram[10][11],0.0
derivative_validation.performance.gram[10][12],3.415782335994362e-10
derivative_validation.performance.gram[10][13],0.0
derivative_validation.performance.gram[10][14],0.0
derivative_validation.performance.gram[10][15],0.0
derivative_validation.performance.gram[11][0],0.0
derivative_validation.performance.gram[11][1],4.5481611080716336e-05
derivative_validation.performance.gram[11][2],0.0
derivative_validation.performance.gram[11][3],1.762286793948211e-07
derivative_validation.performance.gram[11][4],0.0
derivative_validation.performance.gram[11][5],2.157431463386286e-17
derivative_validation.performance.gram[11][6],-9.521971231842471e-07
derivative_validation.performance.gram[11][7],0.0
derivative_validation.performance.gram[11][8],0.0
derivative_validation.performance.gram[11][9],-2.6450826143776025e-13
derivative_validation.performance.gram[11][10],0.0
derivative_validation.performance.gram[11][11],1.663829346602919
derivative_validation.performance.gram[11][12],0.0
derivative_validation.performance.gram[11][13],0.0
derivative_validation.performance.gram[11][14],0.0
derivative_validation.performance.gram[11][15],0.0
derivative_validation.performance.gram[12][0],-2.0659701019586572e-11
derivative_validation.performance.gram[12][1],0.0
derivative_validation.performance.gram[12][2],0.0
derivative_validation.performance.gram[12][3],2.7558817378453163e-05
derivative_validation.performance.gram[12][4],0.0
derivative_validation.performance.gram[12][5],2.695249030326035e-07
derivative_validation.performance.gram[12][6],1.2798715720499614e-13
derivative_validation.performance.gram[12][7],0.0
derivative_validation.performance.gram[12][8],-6.205773857113197e-09
derivative_validation.performance.gram[12][9],0.0
derivative_validation.performance.gram[12][10],3.415782335994362e-10
derivative_validation.performance.gram[12][11],0.0
derivative_validation.performance.gram[12][12],2.5207855543433757
derivative_validation.performance.gram[12][13],0.0
derivative_validation.performance.gram[12][14],-5.39008490008415e-10
derivative_validation.performance.gram[12][15],0.0
derivative_validation.performance.gram[13][0],1.2116070035521576e-08
derivative_validation.performance.gram[13][1],0.0
derivative_validation.performance.gram[13][2],1.342998792089972e-06
derivative_validation.performance.gram[13][3],-2.091174434242287e-05
derivative_validation.performance.gram[13][4],-7.601656330661024e-07
derivative_validation.performance.gram[13][5],0.0
derivative_validation.performance.gram[13][6],2.2644453061372825e-18
derivative_validation.performance.gram[13][7],0.0
derivative_validation.performance.gram[13][8],-1.8736899259945424e-06
derivative_validation.performance.gram[13][9],-1.3863704672951683e-10
derivative_validation.performance.gram[13][10],0.0
derivative_validation.performance.gram[13][11],0.0
derivative_validation.performance.gram[13][12],0.0
derivative_validation.performance.gram[13][13],0.9806870070710039
derivative_validation.performance.gram[13][14],0.0
derivative_validation.performance.gram[13][15],0.00011799279118375902
derivative_validation.performance.gram[14][0],-0.0002787367808874885
derivative_validation.performance.gram[14][1],-4.8350742010335103e-08
derivative_validation.performance.gram[14][2],0.0
derivative_validation.performance.gram[14][3],0.0
derivative_validation.performance.gram[14][4],-1.879231810623489e-17
derivative_validation.performance.gram[14][5],-8.64091670239777e-12
derivative_validation.performance.gram[14][6],2.7286631862243374e-06
derivative_validation.performance.gram[14][7],2.7734415621202024e-10
derivative_validation.performance.gram[14][8],0.0
derivative_validation.performance.gram[14][9],1.832410092873349e-18
derivative_validation.performance.gram[14][10],0.0
derivative_validation.performance.gram[14][11],0.0
derivative_validation.performance.gram[14][12],-5.39008490008415e-10
derivative_validation.performance.gram[14][13],0.0
derivative_validation.performance.gram[14][14],2.228775217783258
derivative_validation.performance.gram[14][15],-7.025466243657016e-07
derivative_validation.performance.gram[15][0],0.0
derivative_validation.performance.gram[15][1],0.0
derivative_validation.performance.gram[15][2],0.0
derivative_validation.performance.gram[15][3],-1.817946540311977e-06
derivative_validation.performance.gram[15][4],1.3466597507382383e-08
derivative_validation.performance.gram[15][5],0.0
derivative_validation.performance.gram[15][6],0.0009562274276593833
derivative_validation.performance.gram[15][7],7.853976198954723e-07
derivative_validation.performance.gram[15][8],0.0
derivative_validation.performance.gram[15][9],1.98446224296646e-09
derivative_validation.performance.gram[15][10],0.0
derivative_validation.performance.gram[15][11],0.0
derivative_validation.performance.gram[15][12],0.0
derivative_validation.performance.gram[15][13],0.00011799279118375902
derivative_validation.performance.gram[15][14],-7.025466243657016e-07
derivative_validation.performance.gram[15][15],1.2817130904203373
derivative_validation.performance.affected_pixels[0],1779
derivative_validation.performance.affected_pixels[1],1594
derivative_validation.performance.affected_pixels[2],784
derivative_validation.performance.affected_pixels[3],1842
derivative_validation.performance.affected_pixels[4],1597
derivative_validation.performance.affected_pixels[5],1558
derivative_validation.performance.affected_pixels[6],1846
derivative_validation.performance.affected_pixels[7],963
derivative_validation.performance.affected_pixels[8],790
derivative_validation.performance.affected_pixels[9],1246
derivative_validation.performance.affected_pixels[10],898
derivative_validation.performance.affected_pixels[11],938
derivative_validation.performance.affected_pixels[12],1217
derivative_validation.performance.affected_pixels[13],965
derivative_validation.performance.affected_pixels[14],1025
derivative_validation.performance.affected_pixels[15],1102
derivative_validation.performance.affected_views[0],4
derivative_validation.performance.affected_views[1],4
derivative_validation.performance.affected_views[2],4
derivative_validation.performance.affected_views[3],4
derivative_validation.performance.affected_views[4],4
derivative_validation.performance.affected_views[5],4
derivative_validation.performance.affected_views[6],3
derivative_validation.performance.affected_views[7],4
derivative_validation.performance.affected_views[8],4
derivative_validation.performance.affected_views[9],4
derivative_validation.performance.affected_views[10],3
derivative_validation.performance.affected_views[11],3
derivative_validation.performance.affected_views[12],4
derivative_validation.performance.affected_views[13],4
derivative_validation.performance.affected_views[14],4
derivative_validation.performance.affected_views[15],3
derivative_validation.performance.per_view_norm2[0][0],1.5406923076074506
derivative_validation.performance.per_view_norm2[0][1],0.1188085168066825
derivative_validation.performance.per_view_norm2[0][2],2.233365542156961
derivative_validation.performance.per_view_norm2[0][3],7.198567741936157e-08
derivative_validation.performance.per_view_norm2[0][4],2.5802211415691776
derivative_validation.performance.per_view_norm2[0][5],1.5004505466073428e-15
derivative_validation.performance.per_view_norm2[0][6],1.74006827623717
derivative_validation.performance.per_view_norm2[0][7],6.082290813084875
derivative_validation.performance.per_view_norm2[0][8],1.8595574731130992e-07
derivative_validation.performance.per_view_norm2[0][9],0.007067546137942139
derivative_validation.performance.per_view_norm2[0][10],1.3750643742861692
derivative_validation.performance.per_view_norm2[0][11],0.23375113706887707
derivative_validation.performance.per_view_norm2[0][12],6.229659779330155e-10
derivative_validation.performance.per_view_norm2[0][13],0.004374482218330375
derivative_validation.performance.per_view_norm2[0][14],1.513473110602436
derivative_validation.performance.per_view_norm2[0][15],0.12421606894474935
derivative_validation.performance.per_view_norm2[1][0],2.910203399385715e-07
derivative_validation.performance.per_view_norm2[1][1],0.7150041099984852
derivative_validation.performance.per_view_norm2[1][2],0.7166280943551155
derivative_validation.performance.per_view_norm2[1][3],1.052595468492762
derivative_validation.performance.per_view_norm2[1][4],0.19427926250292832
derivative_validation.performance.per_view_norm2[1][5],0.6949111180671499
derivative_validation.performance.per_view_norm2[1][6],1.4640460684195216
derivative_validation.performance.per_view_norm2[1][7],0.955378475010107
derivative_validation.performance.per_view_norm2[1][8],3.87031870825321e-09
