metric,value
measurements[6].artifact_aware.per_view[1].gradient_cosine,0.009041707207813448
measurements[6].artifact_aware.per_view[1].reference_aligned_gradient_energy,7717.889967329605
measurements[6].artifact_aware.per_view[1].unmatched_gradient_energy,132336.45124561695
measurements[6].artifact_aware.per_view[1].excess_hf_weak_reference,0.06306871342224275
measurements[6].artifact_aware.per_view[1].gradient_squared_error,6.331698680316372
measurements[6].artifact_aware.per_view[1].weak_reference_pixels,2032827
measurements[6].artifact_aware.per_view[2].gradient_magnitude_ratio,0.07293033336759291
measurements[6].artifact_aware.per_view[2].gradient_cosine,0.0032415098849269703
measurements[6].artifact_aware.per_view[2].reference_aligned_gradient_energy,9801.03447024753
measurements[6].artifact_aware.per_view[2].unmatched_gradient_energy,203192.29192637172
measurements[6].artifact_aware.per_view[2].excess_hf_weak_reference,0.09760262037762375
measurements[6].artifact_aware.per_view[2].gradient_squared_error,9.702734271512131
measurements[6].artifact_aware.per_view[2].weak_reference_pixels,2026421
measurements[6].artifact_aware.per_view[3].gradient_magnitude_ratio,0.07147799187247013
measurements[6].artifact_aware.per_view[3].gradient_cosine,0.0031087041362771297
measurements[6].artifact_aware.per_view[3].reference_aligned_gradient_energy,5981.997076573574
measurements[6].artifact_aware.per_view[3].unmatched_gradient_energy,113800.57880355095
measurements[6].artifact_aware.per_view[3].excess_hf_weak_reference,0.0542816232437118
measurements[6].artifact_aware.per_view[3].gradient_squared_error,5.679565650098838
measurements[6].artifact_aware.per_view[3].weak_reference_pixels,2038801
measurements[6].artifact_aware.gradient_magnitude_ratio,0.07281102573618238
measurements[6].artifact_aware.gradient_cosine,0.005322960751396411
measurements[6].artifact_aware.reference_aligned_gradient_energy,8687.18344253599
measurements[6].artifact_aware.unmatched_gradient_energy,163949.6788966743
measurements[6].artifact_aware.excess_hf_weak_reference,0.07843584297664724
measurements[6].artifact_aware.gradient_squared_error,7.858590492200988
measurements[6].artifact_aware.weak_reference_pixels,2031747.0
measurements[6].peak_cuda_allocated_mib,192.376953125
measurements[6].cpu_rss_mib,1889.96484375
measurements[6].historical_squared_image_energy,7706853.75
measurements[7].id,gate_G4_SOFT_W050_alias
measurements[7].gate,CURRENT_SOFT_W005
measurements[7].width,0.05
measurements[7].kernel,CUBIC_4X4
