metric,value
comparisons.global.per_view[1].weak_reference_pixels,1653135
comparisons.global.per_view[2].gradient_magnitude_ratio,1.0121118383852032
comparisons.global.per_view[2].gradient_cosine,0.4509428142223193
comparisons.global.per_view[2].reference_aligned_gradient_energy,6616.8502166531025
comparisons.global.per_view[2].unmatched_gradient_energy,3396.2431176320056
comparisons.global.per_view[2].excess_hf_weak_reference,0.0010943969561500251
comparisons.global.per_view[2].gradient_squared_error,0.002619929918264581
comparisons.global.per_view[2].weak_reference_pixels,1570067
comparisons.global.per_view[3].gradient_magnitude_ratio,1.0398426799851959
comparisons.global.per_view[3].gradient_cosine,0.4722278678255177
comparisons.global.per_view[3].reference_aligned_gradient_energy,4313.97560023363
comparisons.global.per_view[3].unmatched_gradient_energy,1963.9922215837164
comparisons.global.per_view[3].excess_hf_weak_reference,0.0005205800926772478
comparisons.global.per_view[3].gradient_squared_error,0.0015388651883922366
comparisons.global.per_view[3].weak_reference_pixels,1674759
comparisons.global.gradient_magnitude_ratio,1.0056526468095135
comparisons.global.gradient_cosine,0.4725861957665777
comparisons.global.reference_aligned_gradient_energy,5487.460575813512
comparisons.global.unmatched_gradient_energy,2663.6521522438375
comparisons.global.excess_hf_weak_reference,0.0007925361086093879
comparisons.global.gradient_squared_error,0.002074933607793171
comparisons.global.weak_reference_pixels,1632616.25
historical_reference_unchanged,runs/v0812_measurement/reference.npy
interpretation,"Image spatial-gradient metrics only, not external dI/dlambda. A remaining discrepancy may combine source measure and hard-vs-soft visibility; this reference alone does not identify the primary cause."
figures[0],figures/v0815_dense_reference.png
runtime_seconds,252.19925749814138
peak_cuda_allocated_mib,965.77880859375
