metric,value
version,0.8.12
experiment,CHART_POLAR_COHERENT_ALIASING
starting_commit,3dd93c8672c432c007290c0f25facc518cfbb0a7
separate_from_frozen_measurement,True
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[5],17178.909352824143
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[6],13543.796460478774
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[7],13011.88974719083
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[8],10919.807234494352
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[9],10191.927712515788
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[10],9116.518217008494
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[11],8493.426525856552
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[12],7759.482883240862
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[13],7260.567101396129
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[14],6636.487317027231
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[15],6351.719330591467
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[16],5858.762176298396
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[17],5607.748117753023
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[18],5165.653796311876
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[19],4999.283336930557
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[20],4618.143523396329
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[21],4491.022493847328
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[22],4223.977430567881
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[23],4082.733396878915
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[24],3832.971805617874
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[25],3738.916928787194
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[26],3528.4273861986003
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[27],3477.4723512050505
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[28],3229.3775964351303
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[29],3158.9222316713726
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[30],2995.473699511071
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[31],2908.361699207956
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[32],2756.79446731156
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[33],2698.770698772631
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[34],2577.3470585663554
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[35],2502.4833965012103
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[36],2391.561509620188
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[37],2346.405556555051
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[38],2273.526987755759
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[39],2185.0479646670933
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[40],2118.797099562162
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[41],2038.1743925613566
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[42],1985.1657102296472
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[43],1917.900234927295
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[44],1866.5337527175266
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[45],1804.0864617428597
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[46],1745.3432845675748
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[47],1677.842361359565
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[48],1626.5285643605023
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[49],1589.7134518922605
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[50],1544.688437737065
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[51],1505.357312280159
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[52],1464.1335708967988
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[53],1407.4635314871234
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[54],1362.3266291753316
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[55],1333.9877073610915
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[56],1291.1406938402101
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[57],1286.186413576075
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[58],1231.7889524550994
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[59],1214.7819447898064
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[60],1171.7596018211832
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[61],1138.7413630614983
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[62],1105.4407335888188
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[63],1093.3368659357143
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].dominant_mode,1
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].spoke_anisotropy,0.33309793508517294
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].lattice_harmonic_fraction,0.053746316461955615
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].mode32_relative_to_neighbors,1.0019225496432498
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].chart_center_hf_correlation,0.5424967088197395
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].view,1
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].centers,1024
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[0],1
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[1],2
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[2],3
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[3],4
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[4],5
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[5],6
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[6],7
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[7],8
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[8],9
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[9],10
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[10],11
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[11],12
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[12],13
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[13],14
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[14],15
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[15],16
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[16],17
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[17],18
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[18],19
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[19],20
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[20],21
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[21],22
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[22],23
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[23],24
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[24],25
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[25],26
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[26],27
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[27],28
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[28],29
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[29],30
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[30],31
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[31],32
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[32],33
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[33],34
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[34],35
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[35],36
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[36],37
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[37],38
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[38],39
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[39],40
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[40],41
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[41],42
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[42],43
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[43],44
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[44],45
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[45],46
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[46],47
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[47],48
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[48],49
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[49],50
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[50],51
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[51],52
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[52],53
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[53],54
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[54],55
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[55],56
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[56],57
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[57],58
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[58],59
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[59],60
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[60],61
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[61],62
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[62],63
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].modes[63],64
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[0],65789.5829396642
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[1],46373.61973864686
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[2],27636.456664430465
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[3],23387.91221997221
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[4],18199.700259810685
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[5],15352.48262805238
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[6],12944.502530120073
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[7],11548.8100499165
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[8],9923.444223864492
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[9],9244.671862266912
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[10],8162.500236705394
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[11],7543.165760803925
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[12],6880.421902995177
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[13],6379.02052524726
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[14],5949.336357278937
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[15],5591.916526430575
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[16],5186.9310685344135
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[17],4925.103970130152
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[18],4613.509566488192
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[19],4400.925567882779
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[20],4147.228119559641
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[21],3966.663901197309
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[22],3758.214453398464
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[23],3595.492693972046
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[24],3444.4387624019128
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[25],3285.1498577610596
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[26],3162.1800102564475
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[27],3060.595471338866
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[28],2885.831941907248
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[29],2820.744866309114
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[30],2667.2594216859047
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[31],2549.8468885606208
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[32],2476.4940443269816
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[33],2411.9962959298928
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[34],2328.111739246825
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[35],2257.7414321167757
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[36],2173.8380562786447
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[37],2129.470847217636
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[1].angular_power[38],2034.8905389956115
