metric,value
version,0.8.6
scope,fixed latent continuous zero-set source experiment; no novelty or physical-radiometry claim
sphere_source_integral.plot.radius[102],0.7050000000000001
sphere_source_integral.plot.radius[103],0.7075
sphere_source_integral.plot.radius[104],0.71
sphere_source_integral.plot.radius[105],0.7125
sphere_source_integral.plot.radius[106],0.7150000000000001
sphere_source_integral.plot.radius[107],0.7175
sphere_source_integral.plot.radius[108],0.72
sphere_source_integral.plot.radius[109],0.7225
sphere_source_integral.plot.radius[110],0.7250000000000001
sphere_source_integral.plot.radius[111],0.7275
sphere_source_integral.plot.radius[112],0.73
sphere_source_integral.plot.radius[113],0.7325
sphere_source_integral.plot.radius[114],0.7350000000000001
sphere_source_integral.plot.radius[115],0.7375
sphere_source_integral.plot.radius[116],0.74
sphere_source_integral.plot.radius[117],0.7424999999999999
sphere_source_integral.plot.radius[118],0.745
sphere_source_integral.plot.radius[119],0.7475
sphere_source_integral.plot.radius[120],0.75
sphere_source_integral.plot.radius_mass[0],2.5724623048717263
sphere_source_integral.plot.radius_mass[1],2.6372649189271757
sphere_source_integral.plot.radius_mass[2],2.6555098255377745
sphere_source_integral.plot.radius_mass[3],2.648057491910015
sphere_source_integral.plot.radius_mass[4],2.6424375422591204
sphere_source_integral.plot.radius_mass[5],2.660012502150554
sphere_source_integral.plot.radius_mass[6],2.7131558860968426
sphere_source_integral.plot.radius_mass[7],2.7873112725386875
sphere_source_integral.plot.radius_mass[8],2.8716996195368325
sphere_source_integral.plot.radius_mass[9],2.95447860941982
sphere_source_integral.plot.radius_mass[10],3.0017795610216615
sphere_source_integral.plot.radius_mass[11],3.001435366010524
sphere_source_integral.plot.radius_mass[12],2.9823678431771437
sphere_source_integral.plot.radius_mass[13],2.9816307758325085
sphere_source_integral.plot.radius_mass[14],3.0104395471931236
sphere_source_integral.plot.radius_mass[15],3.0569038618496154
sphere_source_integral.plot.radius_mass[16],3.117235225738976
sphere_source_integral.plot.radius_mass[17],3.1838240463553906
sphere_source_integral.plot.radius_mass[18],3.236967789285799
sphere_source_integral.plot.radius_mass[19],3.25919434216925
sphere_source_integral.plot.radius_mass[20],3.246493283420765
sphere_source_integral.plot.radius_mass[21],3.224600900399569
sphere_source_integral.plot.radius_mass[22],3.2176153696384615
sphere_source_integral.plot.radius_mass[23],3.2217689528383486
sphere_source_integral.plot.radius_mass[24],3.2231423705639557
sphere_source_integral.plot.radius_mass[25],3.2213529745071217
sphere_source_integral.plot.radius_mass[26],3.2273801345534228
sphere_source_integral.plot.radius_mass[27],3.2385925276176932
sphere_source_integral.plot.radius_mass[28],3.248431218492029
sphere_source_integral.plot.radius_mass[29],3.26368008233073
sphere_source_integral.plot.radius_mass[30],3.2828405763877777
sphere_source_integral.plot.radius_mass[31],3.316137590331295
sphere_source_integral.plot.radius_mass[32],3.3667979488530015
sphere_source_integral.plot.radius_mass[33],3.4234588511368464
sphere_source_integral.plot.radius_mass[34],3.472829686799076
sphere_source_integral.plot.radius_mass[35],3.511036968247121
sphere_source_integral.plot.radius_mass[36],3.547294410436472
sphere_source_integral.plot.radius_mass[37],3.582152384322752
sphere_source_integral.plot.radius_mass[38],3.623997239182218
sphere_source_integral.plot.radius_mass[39],3.6923526332710384
sphere_source_integral.plot.radius_mass[40],3.8011754614291267
sphere_source_integral.plot.radius_mass[41],3.9311402113330725
sphere_source_integral.plot.radius_mass[42],4.053370291397291
sphere_source_integral.plot.radius_mass[43],4.1296554378955594
sphere_source_integral.plot.radius_mass[44],4.155634426421603
sphere_source_integral.plot.radius_mass[45],4.143575458930835
sphere_source_integral.plot.radius_mass[46],4.099454013108437
sphere_source_integral.plot.radius_mass[47],4.039045571579753
sphere_source_integral.plot.radius_mass[48],3.9894248237200136
sphere_source_integral.plot.radius_mass[49],3.983398669404433
sphere_source_integral.plot.radius_mass[50],4.028142815607049
sphere_source_integral.plot.radius_mass[51],4.10797822717898
sphere_source_integral.plot.radius_mass[52],4.216307578669147
sphere_source_integral.plot.radius_mass[53],4.3541032013927
sphere_source_integral.plot.radius_mass[54],4.488761192391928
sphere_source_integral.plot.radius_mass[55],4.575831343082065
sphere_source_integral.plot.radius_mass[56],4.562179953991937
sphere_source_integral.plot.radius_mass[57],4.461413489666097
sphere_source_integral.plot.radius_mass[58],4.339263612637325
sphere_source_integral.plot.radius_mass[59],4.246394210866873
sphere_source_integral.plot.radius_mass[60],4.207835048523512
sphere_source_integral.plot.radius_mass[61],4.231989484153185
sphere_source_integral.plot.radius_mass[62],4.315217351989061
sphere_source_integral.plot.radius_mass[63],4.434252514821113
sphere_source_integral.plot.radius_mass[64],4.565234779384587
sphere_source_integral.plot.radius_mass[65],4.691318412724334
sphere_source_integral.plot.radius_mass[66],4.802366804877225
sphere_source_integral.plot.radius_mass[67],4.908578272299096
sphere_source_integral.plot.radius_mass[68],5.032151811511241
sphere_source_integral.plot.radius_mass[69],5.148120775119633
sphere_source_integral.plot.radius_mass[70],5.226010388926138
sphere_source_integral.plot.radius_mass[71],5.246244523183986
sphere_source_integral.plot.radius_mass[72],5.222446565826157
sphere_source_integral.plot.radius_mass[73],5.162209493519839
sphere_source_integral.plot.radius_mass[74],5.092062715989182
sphere_source_integral.plot.radius_mass[75],5.036501993271538
sphere_source_integral.plot.radius_mass[76],5.006027391170193
sphere_source_integral.plot.radius_mass[77],5.027575237064786
sphere_source_integral.plot.radius_mass[78],5.10563870263164
sphere_source_integral.plot.radius_mass[79],5.227973356246706
sphere_source_integral.plot.radius_mass[80],5.391145369248444
sphere_source_integral.plot.radius_mass[81],5.5650557799131875
sphere_source_integral.plot.radius_mass[82],5.701834340683374
sphere_source_integral.plot.radius_mass[83],5.758928929734491
sphere_source_integral.plot.radius_mass[84],5.73158268724747
sphere_source_integral.plot.radius_mass[85],5.659376375259815
sphere_source_integral.plot.radius_mass[86],5.584323419902635
sphere_source_integral.plot.radius_mass[87],5.539447518898271
sphere_source_integral.plot.radius_mass[88],5.538685048014919
sphere_source_integral.plot.radius_mass[89],5.589923963281684
sphere_source_integral.plot.radius_mass[90],5.688127849648004
sphere_source_integral.plot.radius_mass[91],5.785500991575954
sphere_source_integral.plot.radius_mass[92],5.838432124663152
sphere_source_integral.plot.radius_mass[93],5.853012727056111
sphere_source_integral.plot.radius_mass[94],5.8654834824048745
sphere_source_integral.plot.radius_mass[95],5.893249181662416
sphere_source_integral.plot.radius_mass[96],5.9380023742914405
sphere_source_integral.plot.radius_mass[97],5.976733556756346
sphere_source_integral.plot.radius_mass[98],5.989500698579098
sphere_source_integral.plot.radius_mass[99],5.981045556230404
sphere_source_integral.plot.radius_mass[100],5.958240844395
sphere_source_integral.plot.radius_mass[101],5.937562282407612
sphere_source_integral.plot.radius_mass[102],5.940205230526906
sphere_source_integral.plot.radius_mass[103],5.990057981927162
sphere_source_integral.plot.radius_mass[104],6.089064504296102
sphere_source_integral.plot.radius_mass[105],6.219022808113906
sphere_source_integral.plot.radius_mass[106],6.367605395110105
sphere_source_integral.plot.radius_mass[107],6.5259380221391075
sphere_source_integral.plot.radius_mass[108],6.6638729629269875
sphere_source_integral.plot.radius_mass[109],6.759292690630842
sphere_source_integral.plot.radius_mass[110],6.806409316070129
sphere_source_integral.plot.radius_mass[111],6.8308388215747735
sphere_source_integral.plot.radius_mass[112],6.8420733618978335
sphere_source_integral.plot.radius_mass[113],6.846547593771451
sphere_source_integral.plot.radius_mass[114],6.830399185156581
sphere_source_integral.plot.radius_mass[115],6.7851400947419025
sphere_source_integral.plot.radius_mass[116],6.730903064360212
sphere_source_integral.plot.radius_mass[117],6.6891075108434945
sphere_source_integral.plot.radius_mass[118],6.671116051621982
sphere_source_integral.plot.radius_mass[119],6.695989410503156
sphere_source_integral.plot.radius_mass[120],6.793132098072842
sphere_source_integral.plot.analytic_radius_area[0],2.5446900494077327
sphere_source_integral.plot.analytic_radius_area[1],2.5730429231063803
sphere_source_integral.plot.analytic_radius_area[2],2.601552876437708
sphere_source_integral.plot.analytic_radius_area[3],2.6302199094017147
sphere_source_integral.plot.analytic_radius_area[4],2.659044021998401
sphere_source_integral.plot.analytic_radius_area[5],2.688025214227767
sphere_source_integral.plot.analytic_radius_area[6],2.7171634860898126
sphere_source_integral.plot.analytic_radius_area[7],2.7464588375845373
sphere_source_integral.plot.analytic_radius_area[8],2.775911268711942
sphere_source_integral.plot.analytic_radius_area[9],2.805520779472025
sphere_source_integral.plot.analytic_radius_area[10],2.8352873698647887
sphere_source_integral.plot.analytic_radius_area[11],2.8652110398902315
sphere_source_integral.plot.analytic_radius_area[12],2.895291789548353
sphere_source_integral.plot.analytic_radius_area[13],2.9255296188391555
sphere_source_integral.plot.analytic_radius_area[14],2.9559245277626363
sphere_source_integral.plot.analytic_radius_area[15],2.9864765163187967
sphere_source_integral.plot.analytic_radius_area[16],3.017185584507637
sphere_source_integral.plot.analytic_radius_area[17],3.048051732329157
sphere_source_integral.plot.analytic_radius_area[18],3.079074959783356
sphere_source_integral.plot.analytic_radius_area[19],3.1102552668702352
sphere_source_integral.plot.analytic_radius_area[20],3.141592653589793
sphere_source_integral.plot.analytic_radius_area[21],3.173087119942031
sphere_source_integral.plot.analytic_radius_area[22],3.204738665926948
sphere_source_integral.plot.analytic_radius_area[23],3.2365472915445452
sphere_source_integral.plot.analytic_radius_area[24],3.2685129967948208
sphere_source_integral.plot.analytic_radius_area[25],3.300635781677776
sphere_source_integral.plot.analytic_radius_area[26],3.3329156461934115
sphere_source_integral.plot.analytic_radius_area[27],3.365352590341727
sphere_source_integral.plot.analytic_radius_area[28],3.397946614122721
sphere_source_integral.plot.analytic_radius_area[29],3.4306977175363933
sphere_source_integral.plot.analytic_radius_area[30],3.463605900582747
sphere_source_integral.plot.analytic_radius_area[31],3.4966711632617793
sphere_source_integral.plot.analytic_radius_area[32],3.529893505573492
sphere_source_integral.plot.analytic_radius_area[33],3.5632729275178825
sphere_source_integral.plot.analytic_radius_area[34],3.596809429094954
sphere_source_integral.plot.analytic_radius_area[35],3.6305030103047042
sphere_source_integral.plot.analytic_radius_area[36],3.664353671147135
sphere_source_integral.plot.analytic_radius_area[37],3.698361411622244
sphere_source_integral.plot.analytic_radius_area[38],3.732526231730034
sphere_source_integral.plot.analytic_radius_area[39],3.7668481314705016
sphere_source_integral.plot.analytic_radius_area[40],3.8013271108436504
sphere_source_integral.plot.analytic_radius_area[41],3.835963169849477
sphere_source_integral.plot.analytic_radius_area[42],3.8707563084879846
sphere_source_integral.plot.analytic_radius_area[43],3.9057065267591704
sphere_source_integral.plot.analytic_radius_area[44],3.940813824663037
sphere_source_integral.plot.analytic_radius_area[45],3.9760782021995817
sphere_source_integral.plot.analytic_radius_area[46],4.011499659368808
sphere_source_integral.plot.analytic_radius_area[47],4.047078196170711
sphere_source_integral.plot.analytic_radius_area[48],4.082813812605296
sphere_source_integral.plot.analytic_radius_area[49],4.118706508672559
sphere_source_integral.plot.analytic_radius_area[50],4.1547562843725006
sphere_source_integral.plot.analytic_radius_area[51],4.190963139705124
sphere_source_integral.plot.analytic_radius_area[52],4.227327074670427
sphere_source_integral.plot.analytic_radius_area[53],4.263848089268407
sphere_source_integral.plot.analytic_radius_area[54],4.300526183499067
sphere_source_integral.plot.analytic_radius_area[55],4.337361357362409
sphere_source_integral.plot.analytic_radius_area[56],4.374353610858429
sphere_source_integral.plot.analytic_radius_area[57],4.411502943987127
sphere_source_integral.plot.analytic_radius_area[58],4.448809356748506
sphere_source_integral.plot.analytic_radius_area[59],4.486272849142565
sphere_source_integral.plot.analytic_radius_area[60],4.523893421169302
sphere_source_integral.plot.analytic_radius_area[61],4.5616710728287195
sphere_source_integral.plot.analytic_radius_area[62],4.599605804120816
sphere_source_integral.plot.analytic_radius_area[63],4.637697615045592
sphere_source_integral.plot.analytic_radius_area[64],4.675946505603048
sphere_source_integral.plot.analytic_radius_area[65],4.714352475793184
sphere_source_integral.plot.analytic_radius_area[66],4.752915525615998
sphere_source_integral.plot.analytic_radius_area[67],4.791635655071493
sphere_source_integral.plot.analytic_radius_area[68],4.830512864159666
sphere_source_integral.plot.analytic_radius_area[69],4.86954715288052
sphere_source_integral.plot.analytic_radius_area[70],4.908738521234052
sphere_source_integral.plot.analytic_radius_area[71],4.948086969220263
sphere_source_integral.plot.analytic_radius_area[72],4.987592496839156
sphere_source_integral.plot.analytic_radius_area[73],5.027255104090727
sphere_source_integral.plot.analytic_radius_area[74],5.067074790974977
sphere_source_integral.plot.analytic_radius_area[75],5.107051557491907
sphere_source_integral.plot.analytic_radius_area[76],5.147185403641517
sphere_source_integral.plot.analytic_radius_area[77],5.1874763294238075
sphere_source_integral.plot.analytic_radius_area[78],5.227924334838775
sphere_source_integral.plot.analytic_radius_area[79],5.268529419886422
sphere_source_integral.plot.analytic_radius_area[80],5.3092915845667505
sphere_source_integral.plot.analytic_radius_area[81],5.350210828879759
sphere_source_integral.plot.analytic_radius_area[82],5.391287152825445
sphere_source_integral.plot.analytic_radius_area[83],5.4325205564038095
sphere_source_integral.plot.analytic_radius_area[84],5.4739110396148565
sphere_source_integral.plot.analytic_radius_area[85],5.5154586024585806
sphere_source_integral.plot.analytic_radius_area[86],5.557163244934985
sphere_source_integral.plot.analytic_radius_area[87],5.599024967044069
sphere_source_integral.plot.analytic_radius_area[88],5.641043768785834
sphere_source_integral.plot.analytic_radius_area[89],5.683219650160275
sphere_source_integral.plot.analytic_radius_area[90],5.725552611167399
sphere_source_integral.plot.analytic_radius_area[91],5.7680426518072
sphere_source_integral.plot.analytic_radius_area[92],5.810689772079683
sphere_source_integral.plot.analytic_radius_area[93],5.853493971984842
sphere_source_integral.plot.analytic_radius_area[94],5.896455251522683
sphere_source_integral.plot.analytic_radius_area[95],5.939573610693203
sphere_source_integral.plot.analytic_radius_area[96],5.982849049496401
sphere_source_integral.plot.analytic_radius_area[97],6.026281567932281
sphere_source_integral.plot.analytic_radius_area[98],6.069871166000841
sphere_source_integral.plot.analytic_radius_area[99],6.113617843702078
sphere_source_integral.plot.analytic_radius_area[100],6.157521601035993
sphere_source_integral.plot.analytic_radius_area[101],6.201582438002592
sphere_source_integral.plot.analytic_radius_area[102],6.245800354601869
sphere_source_integral.plot.analytic_radius_area[103],6.290175350833824
sphere_source_integral.plot.analytic_radius_area[104],6.334707426698459
sphere_source_integral.plot.analytic_radius_area[105],6.379396582195774
sphere_source_integral.plot.analytic_radius_area[106],6.42424281732577
sphere_source_integral.plot.analytic_radius_area[107],6.469246132088442
sphere_source_integral.plot.analytic_radius_area[108],6.5144065264837945
sphere_source_integral.plot.analytic_radius_area[109],6.559724000511828
sphere_source_integral.plot.analytic_radius_area[110],6.605198554172541
sphere_source_integral.plot.analytic_radius_area[111],6.650830187465933
sphere_source_integral.plot.analytic_radius_area[112],6.696618900392002
sphere_source_integral.plot.analytic_radius_area[113],6.742564692950754
sphere_source_integral.plot.analytic_radius_area[114],6.788667565142187
sphere_source_integral.plot.analytic_radius_area[115],6.834927516966294
sphere_source_integral.plot.analytic_radius_area[116],6.881344548423082
sphere_source_integral.plot.analytic_radius_area[117],6.92791865951255
sphere_source_integral.plot.analytic_radius_area[118],6.9746498502347
sphere_source_integral.plot.analytic_radius_area[119],7.021538120589528
sphere_source_integral.plot.analytic_radius_area[120],7.0685834705770345
source_birth_transition.fixed_anchor_count,32768
source_birth_transition.anchor_identity_digest,7c2e81a844e02bccdb0717307eb3597e460c028a5bba84ffc3ba464e9a249a4f
source_birth_transition.epsilon_s,0.012500000000000002
source_birth_transition.epsilon_over_h_s,0.25
source_birth_transition.historical_max_source_count_jump,96
source_birth_transition.historical_count_range[0],0
source_birth_transition.historical_count_range[1],1472
source_birth_transition.hard_shell_maximum_value_jump,0.11999988555908203
source_birth_transition.hard_shell_maximum_derivative_jump,62.499999999999886
source_birth_transition.continuous_maximum_value_jump,0.05553046337228196
source_birth_transition.continuous_maximum_derivative_jump,27.124041429693747
source_birth_transition.continuous_fd_spread,0.4811798957223373
source_birth_transition.plot.lambda[0],-0.2
source_birth_transition.plot.lambda[1],-0.199
source_birth_transition.plot.lambda[2],-0.198
source_birth_transition.plot.lambda[3],-0.197
source_birth_transition.plot.lambda[4],-0.196
source_birth_transition.plot.lambda[5],-0.195
source_birth_transition.plot.lambda[6],-0.194
source_birth_transition.plot.lambda[7],-0.193
source_birth_transition.plot.lambda[8],-0.192
source_birth_transition.plot.lambda[9],-0.191
source_birth_transition.plot.lambda[10],-0.19
source_birth_transition.plot.lambda[11],-0.189
source_birth_transition.plot.lambda[12],-0.188
source_birth_transition.plot.lambda[13],-0.187
source_birth_transition.plot.lambda[14],-0.186
source_birth_transition.plot.lambda[15],-0.185
source_birth_transition.plot.lambda[16],-0.184
source_birth_transition.plot.lambda[17],-0.183
source_birth_transition.plot.lambda[18],-0.182
source_birth_transition.plot.lambda[19],-0.18100000000000002
source_birth_transition.plot.lambda[20],-0.18000000000000002
source_birth_transition.plot.lambda[21],-0.17900000000000002
source_birth_transition.plot.lambda[22],-0.17800000000000002
source_birth_transition.plot.lambda[23],-0.17700000000000002
source_birth_transition.plot.lambda[24],-0.17600000000000002
source_birth_transition.plot.lambda[25],-0.17500000000000002
source_birth_transition.plot.lambda[26],-0.17400000000000002
source_birth_transition.plot.lambda[27],-0.17300000000000001
source_birth_transition.plot.lambda[28],-0.17200000000000001
source_birth_transition.plot.lambda[29],-0.171
source_birth_transition.plot.lambda[30],-0.17
source_birth_transition.plot.lambda[31],-0.169
source_birth_transition.plot.lambda[32],-0.168
source_birth_transition.plot.lambda[33],-0.167
source_birth_transition.plot.lambda[34],-0.166
source_birth_transition.plot.lambda[35],-0.165
source_birth_transition.plot.lambda[36],-0.164
source_birth_transition.plot.lambda[37],-0.163
source_birth_transition.plot.lambda[38],-0.162
source_birth_transition.plot.lambda[39],-0.161
source_birth_transition.plot.lambda[40],-0.16
source_birth_transition.plot.lambda[41],-0.159
source_birth_transition.plot.lambda[42],-0.158
source_birth_transition.plot.lambda[43],-0.157
source_birth_transition.plot.lambda[44],-0.15600000000000003
source_birth_transition.plot.lambda[45],-0.15500000000000003
source_birth_transition.plot.lambda[46],-0.15400000000000003
source_birth_transition.plot.lambda[47],-0.15300000000000002
source_birth_transition.plot.lambda[48],-0.15200000000000002
source_birth_transition.plot.lambda[49],-0.15100000000000002
source_birth_transition.plot.lambda[50],-0.15000000000000002
source_birth_transition.plot.lambda[51],-0.14900000000000002
source_birth_transition.plot.lambda[52],-0.14800000000000002
source_birth_transition.plot.lambda[53],-0.14700000000000002
source_birth_transition.plot.lambda[54],-0.14600000000000002
source_birth_transition.plot.lambda[55],-0.14500000000000002
source_birth_transition.plot.lambda[56],-0.14400000000000002
source_birth_transition.plot.lambda[57],-0.14300000000000002
source_birth_transition.plot.lambda[58],-0.14200000000000002
source_birth_transition.plot.lambda[59],-0.14100000000000001
source_birth_transition.plot.lambda[60],-0.14
source_birth_transition.plot.lambda[61],-0.139
source_birth_transition.plot.lambda[62],-0.138
source_birth_transition.plot.lambda[63],-0.137
source_birth_transition.plot.lambda[64],-0.136
source_birth_transition.plot.lambda[65],-0.135
source_birth_transition.plot.lambda[66],-0.134
source_birth_transition.plot.lambda[67],-0.133
source_birth_transition.plot.lambda[68],-0.132
source_birth_transition.plot.lambda[69],-0.131
source_birth_transition.plot.lambda[70],-0.13
source_birth_transition.plot.lambda[71],-0.129
source_birth_transition.plot.lambda[72],-0.128
source_birth_transition.plot.lambda[73],-0.127
source_birth_transition.plot.lambda[74],-0.126
source_birth_transition.plot.lambda[75],-0.125
source_birth_transition.plot.lambda[76],-0.12400000000000001
source_birth_transition.plot.lambda[77],-0.12300000000000001
source_birth_transition.plot.lambda[78],-0.12200000000000001
source_birth_transition.plot.lambda[79],-0.12100000000000001
source_birth_transition.plot.lambda[80],-0.12000000000000001
source_birth_transition.plot.lambda[81],-0.11900000000000001
source_birth_transition.plot.lambda[82],-0.11800000000000001
source_birth_transition.plot.lambda[83],-0.117
source_birth_transition.plot.lambda[84],-0.116
source_birth_transition.plot.lambda[85],-0.115
source_birth_transition.plot.lambda[86],-0.114
source_birth_transition.plot.lambda[87],-0.113
source_birth_transition.plot.lambda[88],-0.11200000000000002
source_birth_transition.plot.lambda[89],-0.11100000000000002
source_birth_transition.plot.lambda[90],-0.11000000000000001
source_birth_transition.plot.lambda[91],-0.10900000000000001
source_birth_transition.plot.lambda[92],-0.10800000000000001
source_birth_transition.plot.lambda[93],-0.10700000000000001
source_birth_transition.plot.lambda[94],-0.10600000000000001
source_birth_transition.plot.lambda[95],-0.10500000000000001
source_birth_transition.plot.lambda[96],-0.10400000000000001
source_birth_transition.plot.lambda[97],-0.10300000000000001
source_birth_transition.plot.lambda[98],-0.10200000000000001
source_birth_transition.plot.lambda[99],-0.101
source_birth_transition.plot.lambda[100],-0.1
source_birth_transition.plot.lambda[101],-0.099
source_birth_transition.plot.lambda[102],-0.098
source_birth_transition.plot.lambda[103],-0.097
source_birth_transition.plot.lambda[104],-0.096
source_birth_transition.plot.lambda[105],-0.09500000000000001
source_birth_transition.plot.lambda[106],-0.09400000000000001
source_birth_transition.plot.lambda[107],-0.09300000000000001
source_birth_transition.plot.lambda[108],-0.09200000000000001
source_birth_transition.plot.lambda[109],-0.09100000000000001
source_birth_transition.plot.lambda[110],-0.09000000000000001
source_birth_transition.plot.lambda[111],-0.08900000000000001
source_birth_transition.plot.lambda[112],-0.08800000000000001
source_birth_transition.plot.lambda[113],-0.08700000000000001
source_birth_transition.plot.lambda[114],-0.08600000000000001
source_birth_transition.plot.lambda[115],-0.085
source_birth_transition.plot.lambda[116],-0.084
source_birth_transition.plot.lambda[117],-0.083
source_birth_transition.plot.lambda[118],-0.082
source_birth_transition.plot.lambda[119],-0.081
source_birth_transition.plot.lambda[120],-0.08000000000000002
source_birth_transition.plot.lambda[121],-0.07900000000000001
source_birth_transition.plot.lambda[122],-0.07800000000000001
source_birth_transition.plot.lambda[123],-0.07700000000000001
source_birth_transition.plot.lambda[124],-0.07600000000000001
source_birth_transition.plot.lambda[125],-0.07500000000000001
source_birth_transition.plot.lambda[126],-0.07400000000000001
source_birth_transition.plot.lambda[127],-0.07300000000000001
source_birth_transition.plot.lambda[128],-0.07200000000000001
source_birth_transition.plot.lambda[129],-0.07100000000000001
source_birth_transition.plot.lambda[130],-0.07
source_birth_transition.plot.lambda[131],-0.069
source_birth_transition.plot.lambda[132],-0.068
source_birth_transition.plot.lambda[133],-0.067
source_birth_transition.plot.lambda[134],-0.066
source_birth_transition.plot.lambda[135],-0.065
source_birth_transition.plot.lambda[136],-0.064
source_birth_transition.plot.lambda[137],-0.063
source_birth_transition.plot.lambda[138],-0.062
source_birth_transition.plot.lambda[139],-0.061
source_birth_transition.plot.lambda[140],-0.06
source_birth_transition.plot.lambda[141],-0.059
source_birth_transition.plot.lambda[142],-0.057999999999999996
source_birth_transition.plot.lambda[143],-0.056999999999999995
source_birth_transition.plot.lambda[144],-0.055999999999999994
source_birth_transition.plot.lambda[145],-0.05500000000000002
source_birth_transition.plot.lambda[146],-0.05400000000000002
source_birth_transition.plot.lambda[147],-0.05300000000000002
source_birth_transition.plot.lambda[148],-0.05200000000000002
source_birth_transition.plot.lambda[149],-0.05100000000000002
source_birth_transition.plot.lambda[150],-0.05000000000000002
source_birth_transition.plot.lambda[151],-0.049000000000000016
source_birth_transition.plot.lambda[152],-0.048000000000000015
source_birth_transition.plot.lambda[153],-0.047000000000000014
source_birth_transition.plot.lambda[154],-0.04600000000000001
source_birth_transition.plot.lambda[155],-0.04500000000000001
source_birth_transition.plot.lambda[156],-0.04400000000000001
source_birth_transition.plot.lambda[157],-0.04300000000000001
source_birth_transition.plot.lambda[158],-0.04200000000000001
source_birth_transition.plot.lambda[159],-0.04100000000000001
source_birth_transition.plot.lambda[160],-0.04000000000000001
source_birth_transition.plot.lambda[161],-0.03900000000000001
source_birth_transition.plot.lambda[162],-0.038000000000000006
source_birth_transition.plot.lambda[163],-0.037000000000000005
source_birth_transition.plot.lambda[164],-0.036000000000000004
source_birth_transition.plot.lambda[165],-0.035
source_birth_transition.plot.lambda[166],-0.034
source_birth_transition.plot.lambda[167],-0.033
source_birth_transition.plot.lambda[168],-0.032
source_birth_transition.plot.lambda[169],-0.031
source_birth_transition.plot.lambda[170],-0.03
source_birth_transition.plot.lambda[171],-0.028999999999999998
source_birth_transition.plot.lambda[172],-0.027999999999999997
source_birth_transition.plot.lambda[173],-0.026999999999999996
source_birth_transition.plot.lambda[174],-0.025999999999999995
source_birth_transition.plot.lambda[175],-0.024999999999999994
source_birth_transition.plot.lambda[176],-0.02400000000000002
source_birth_transition.plot.lambda[177],-0.02300000000000002
source_birth_transition.plot.lambda[178],-0.02200000000000002
source_birth_transition.plot.lambda[179],-0.02100000000000002
source_birth_transition.plot.lambda[180],-0.020000000000000018
source_birth_transition.plot.lambda[181],-0.019000000000000017
source_birth_transition.plot.lambda[182],-0.018000000000000016
source_birth_transition.plot.lambda[183],-0.017000000000000015
source_birth_transition.plot.lambda[184],-0.016000000000000014
source_birth_transition.plot.lambda[185],-0.015000000000000013
source_birth_transition.plot.lambda[186],-0.014000000000000012
source_birth_transition.plot.lambda[187],-0.013000000000000012
source_birth_transition.plot.lambda[188],-0.01200000000000001
source_birth_transition.plot.lambda[189],-0.01100000000000001
source_birth_transition.plot.lambda[190],-0.010000000000000009
source_birth_transition.plot.lambda[191],-0.009000000000000008
source_birth_transition.plot.lambda[192],-0.008000000000000007
source_birth_transition.plot.lambda[193],-0.007000000000000006
source_birth_transition.plot.lambda[194],-0.006000000000000005
source_birth_transition.plot.lambda[195],-0.0050000000000000044
source_birth_transition.plot.lambda[196],-0.0040000000000000036
source_birth_transition.plot.lambda[197],-0.0030000000000000027
source_birth_transition.plot.lambda[198],-0.0020000000000000018
source_birth_transition.plot.lambda[199],-0.0010000000000000009
source_birth_transition.plot.lambda[200],0.0
source_birth_transition.plot.lambda[201],0.0010000000000000009
source_birth_transition.plot.lambda[202],0.0020000000000000018
source_birth_transition.plot.lambda[203],0.0030000000000000027
source_birth_transition.plot.lambda[204],0.0040000000000000036
source_birth_transition.plot.lambda[205],0.0050000000000000044
source_birth_transition.plot.lambda[206],0.006000000000000005
source_birth_transition.plot.lambda[207],0.007000000000000006
source_birth_transition.plot.lambda[208],0.008000000000000007
source_birth_transition.plot.lambda[209],0.00899999999999998
source_birth_transition.plot.lambda[210],0.009999999999999981
source_birth_transition.plot.lambda[211],0.010999999999999982
source_birth_transition.plot.lambda[212],0.011999999999999983
source_birth_transition.plot.lambda[213],0.012999999999999984
source_birth_transition.plot.lambda[214],0.013999999999999985
source_birth_transition.plot.lambda[215],0.014999999999999986
source_birth_transition.plot.lambda[216],0.015999999999999986
source_birth_transition.plot.lambda[217],0.016999999999999987
source_birth_transition.plot.lambda[218],0.017999999999999988
source_birth_transition.plot.lambda[219],0.01899999999999999
source_birth_transition.plot.lambda[220],0.01999999999999999
source_birth_transition.plot.lambda[221],0.02099999999999999
source_birth_transition.plot.lambda[222],0.021999999999999992
source_birth_transition.plot.lambda[223],0.022999999999999993
source_birth_transition.plot.lambda[224],0.023999999999999994
source_birth_transition.plot.lambda[225],0.024999999999999994
source_birth_transition.plot.lambda[226],0.025999999999999995
source_birth_transition.plot.lambda[227],0.026999999999999996
source_birth_transition.plot.lambda[228],0.027999999999999997
source_birth_transition.plot.lambda[229],0.028999999999999998
source_birth_transition.plot.lambda[230],0.03
source_birth_transition.plot.lambda[231],0.031
source_birth_transition.plot.lambda[232],0.032
source_birth_transition.plot.lambda[233],0.033
source_birth_transition.plot.lambda[234],0.034
source_birth_transition.plot.lambda[235],0.035
source_birth_transition.plot.lambda[236],0.036000000000000004
source_birth_transition.plot.lambda[237],0.037000000000000005
source_birth_transition.plot.lambda[238],0.038000000000000006
