active_jacobian_seconds,active_k,cg_failures,cg_iterations,condition,expansion_geometry_l2_difference,expansion_geometry_max_difference,expansion_image_l2_difference,expansion_image_max_difference,expansion_loss_difference,geometry_evaluation_seconds,line_search_failures,linear_solve_seconds,minimum_denominator_magnitude,mutual_column_cosine_max,mutual_column_cosine_median,near_null_candidate_fraction,normal_consistency,normal_error,normalized_image_mse,normalized_residual_energy,numerical_rank_relative_1e-10,numerical_rank_relative_1e-6,numerical_rank_relative_1e-8,occupied_owner_event_fraction,occupied_pixel_fraction,occupied_pixels,optimization_seconds,optimizer_steps,packets_per_emitter,peak_allocated_mib,peak_reserved_mib,photon_state_transport_event_fraction,photons,photons_per_occupied_pixel,point_to_surface_mean,point_to_surface_p95,raw_image_loss,regional_ear_p2s_mean,regional_head_p2s_mean,regional_leg_p2s_mean,regional_torso_p2s_mean,render_evaluation_seconds,residual_energy,residual_norm,resolution,responsive_candidate_fraction,root_failures,sigma,stable_rank,start_mode,surface_rms,symmetric_chamfer,total_runtime_seconds
0.7933263697195798,256,0,96,B,0.0,0.0,0.0,0.0,0.0,0.01791743910871446,0,2.6976728420704603,0.12316737568497226,0.9999999999999998,0.0,0.0263671875,0.968569498175138,0.031430501824861956,0.001513460438793771,0.04968902511421954,1005,988,995,0.17334487103829505,0.19006729125976562,99650,8.29921638011001,16,32,848.04736328125,1002.0,0.004896640777587891,262144,1.144465629703964,0.004695034059695356,0.014887068900165104,1190.233719801463,0.007455904254296576,0.0033517483239982773,0.006889667894560838,0.0029932303084007046,4.803177664754912,2380.467439602926,48.79003422424426,256,0.9775390625,0,2.5,6.067421630360669,cold,0.007960099762587323,0.011003352983391041,8.392641108017415
0.8973438388202339,512,0,96,B,0.0,0.0,0.0,0.0,0.0,0.016751910094171762,0,3.196868827100843,0.11768594080997401,0.9999999999999998,0.0,0.0263671875,0.9687434146221416,0.03125658537785836,0.0014870704918219042,0.04882260620809133,1005,988,995,0.17334487103829505,0.19006729125976562,99650,8.91696363221854,16,32,928.40576171875,1096.0,0.004896640777587891,262144,1.144465629703964,0.004354906627362184,0.014214879213674229,1169.4798210244837,0.0069671736578115085,0.0030538693910178672,0.006527524862865348,0.0027008793304416972,4.818231788929552,2338.9596420489675,48.36279191743346,256,0.9775390625,0,2.5,6.067421630360669,cold,0.00770498316246287,0.010774867886273092,9.021071755094454
0.06402641115710139,1024,0,6,B,0.0,0.0,0.0,0.0,0.0,0.018737621838226914,1,0.2328850207850337,0.10109181044192851,0.9999999999999998,0.0,0.0263671875,0.9673167114963271,0.03268328850367286,0.0016505008150815724,0.05418825253007043,1005,988,995,0.17334487103829505,0.19006729125976562,99650,0.6723504178225994,1,32,827.888671875,1034.0,0.004896640777587891,262144,1.144465629703964,0.005958215649007602,0.017796597246170127,1298.006657006231,0.010407573146411829,0.004628256140555319,0.008159041878397734,0.0037230467746256143,0.3744397470727563,2596.013314012462,50.9510874664365,256,0.9775390625,0,2.5,6.067421630360669,cold,0.009074577754735146,0.011958621996371467,0.7654320339206606
0.8991287117823958,512,0,96,B,2.5085776305995247e-15,6.568167990716596e-16,1.091462733923939e-12,8.004708007547379e-14,0.0,0.017447188962250948,0,3.2157576298341155,0.11780330081839545,0.9999999999999998,0.0,0.0263671875,0.9687910487392204,0.031208951260779605,0.0014868190133906448,0.04881434981911265,1005,988,995,0.17334487103829505,0.19006729125976562,99650,8.94097633403726,16,32,954.75244140625,1120.0,0.004896640777587891,262144,1.144465629703964,0.004386990715687461,0.0145824313066436,1169.2820503388316,0.006988267862753909,0.0030490018383777075,0.006618260675094369,0.0027141894035116955,4.82134016091004,2338.564100677663,48.35870242963166,256,0.9775390625,0,2.5,6.067421630360669,warm,0.007743615236717644,0.010799725254487701,9.036184051074088
0.18868001783266664,1024,0,18,B,2.95320929687296e-15,6.53436047881237e-16,1.3050248229163132e-12,5.617728504603292e-14,2.2737367544323206e-13,0.01637202501296997,1,0.6916964699048549,0.11793560073088817,0.9999999999999998,0.0,0.0263671875,0.9689813653369254,0.03101863466307464,0.0014635368261754508,0.048049963016791104,1005,988,995,0.17334487103829505,0.19006729125976562,99650,1.8481927828397602,3,32,1032.7080078125,1206.0,0.004896640777587891,262144,1.144465629703964,0.004204686007550301,0.014231394817111229,1150.9721932828122,0.006674291407556285,0.0028528301628873995,0.0064463226214167045,0.002570832269080257,0.9663278108928353,2301.9443865656244,47.97858258187318,256,0.9775390625,0,2.5,6.067421630360669,warm,0.00760393936674764,0.010672099889211712,1.9410011270083487
0.05563901783898473,256,0,6,D,0.0,0.0,0.0,0.0,0.0,0.025341440923511982,1,0.21443742397241294,0.10109181044192851,0.9999999999999998,0.0,0.025390625,0.9673167114963271,0.03268328850367286,0.0007394427576344547,0.10674076241756941,1003,989,996,0.2805120497173722,0.05250835418701172,110118,0.6460169281344861,1,32,904.27685546875,1022.0,0.008701801300048828,262144,1.0356708258413703,0.005958215649007602,0.017796597246170127,2326.085787087918,0.010407573146411829,0.004628256140555319,0.008159041878397734,0.0037230467746256143,0.3749671461991966,4652.171574175836,68.20682938075802,512,0.98046875,0,2.5,4.262039910012423,cold,0.009074577754735146,0.011958621996371467,0.7496058500837535
0.0632995490450412,512,0,6,D,0.0,0.0,0.0,0.0,0.0,0.018340351060032845,1,0.25140522490255535,0.10109181044192851,0.9999999999999998,0.0,0.025390625,0.9673167114963271,0.03268328850367286,0.0007394427576344547,0.10674076241756941,1003,989,996,0.2805120497173722,0.05250835418701172,110118,0.6894258828833699,1,32,1001.318359375,1132.0,0.008701801300048828,262144,1.0356708258413703,0.005958215649007602,0.017796597246170127,2326.085787087918,0.010407573146411829,0.004628256140555319,0.008159041878397734,0.0037230467746256143,0.3737063533626497,4652.171574175836,68.20682938075802,512,0.98046875,0,2.5,4.262039910012423,cold,0.009074577754735146,0.011958621996371467,0.7858263701200485
0.07139828917570412,1024,0,6,D,0.0,0.0,0.0,0.0,0.0,0.018196224933490157,1,0.2928558741696179,0.10109181044192851,0.9999999999999998,0.0,0.025390625,0.9673167114963271,0.03268328850367286,0.0007394427576344547,0.10674076241756941,1003,989,996,0.2805120497173722,0.05250835418701172,110118,0.7447069541085511,1,32,1098.46435546875,1256.0,0.008701801300048828,262144,1.0356708258413703,0.005958215649007602,0.017796597246170127,2326.085787087918,0.010407573146411829,0.004628256140555319,0.008159041878397734,0.0037230467746256143,0.3788384418003261,4652.171574175836,68.20682938075802,512,0.98046875,0,2.5,4.262039910012423,cold,0.009074577754735146,0.011958621996371467,0.8410717321094126
0.06371116288937628,512,0,6,D,0.0,0.0,2.371539093587371e-15,2.220446049250313e-16,0.0,0.016891768900677562,1,0.25288856914266944,0.10109181044192851,0.9999999999999998,0.0,0.025390625,0.9673167114963271,0.03268328850367286,0.0007394427576344547,0.10674076241756941,1003,989,996,0.2805120497173722,0.05250835418701172,110118,0.6922100759111345,1,32,1098.5205078125,1284.0,0.008701801300048828,262144,1.0356708258413703,0.005958215649007602,0.017796597246170127,2326.085787087918,0.010407573146411829,0.004628256140555319,0.008159041878397734,0.0037230467746256143,0.37458807113580406,4652.171574175836,68.20682938075802,512,0.98046875,0,2.5,4.262039910012423,warm,0.009074577754735146,0.011958621996371467,0.7874443929176778
0.07174602895975113,1024,0,6,D,0.0,0.0,2.1936895304732984e-15,2.220446049250313e-16,0.0,0.017813536105677485,1,0.2898811229970306,0.10109181044192851,0.9999999999999998,0.0,0.025390625,0.9673167114963271,0.03268328850367286,0.0007394427576344547,0.10674076241756941,1003,989,996,0.2805120497173722,0.05250835418701172,110118,0.7396479831077158,1,32,1196.0361328125,1368.0,0.008701801300048828,262144,1.0356708258413703,0.005958215649007602,0.017796597246170127,2326.085787087918,0.010407573146411829,0.004628256140555319,0.008159041878397734,0.0037230467746256143,0.37646198202855885,4652.171574175836,68.20682938075802,512,0.98046875,0,2.5,4.262039910012423,warm,0.009074577754735146,0.011958621996371467,0.8358361930586398
